const_no,page_title,source_url,sn,candidate,party,evm_votes,postal_votes,total_votes,%_of_votes
136,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22136.htm,1,GOMATHI. M,Bahujan Samaj Party,305,1,306,0.16
136,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22136.htm,2,SATHIYA. V,Naam Tamilar Katchi,6018,84,6102,3.22
136,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22136.htm,3,DR. DHIVYA. S,All India Anna Dravida Munnetra Kazhagam,58372,503,58875,31.09
136,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22136.htm,4,RAJA. C.K,Dravida Munnetra Kazhagam,56628,664,57292,30.26
136,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22136.htm,5,SATHYA. M,Tamilaga Vettri Kazhagam,61989,389,62378,32.94
136,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22136.htm,6,SARAVANAN. V,Tamizhaga Vaazhvurimai Katchi,167,0,167,0.09
136,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22136.htm,7,SOUNDRAPANDIAN. S,Ganasangam Party of India,116,2,118,0.06
136,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22136.htm,8,BALSAMY. B,Naadaalum Makkal Katchi,227,3,230,0.12
136,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22136.htm,9,RAJAGURU.M,Samaniya Makkal Nala Katchi,79,0,79,0.04
136,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22136.htm,10,INDRAGANDHI. P,Independent,68,0,68,0.04
136,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22136.htm,11,GANESAN. P,Independent,172,0,172,0.09
136,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22136.htm,12,SAKTHIVEL. A,Independent,225,1,226,0.12
136,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22136.htm,13,SASIKUMAR. M,Independent,305,1,306,0.16
136,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22136.htm,14,SENTHIL. P.M,Independent,209,3,212,0.11
136,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22136.htm,15,CHELLADURAI. M,Independent,171,0,171,0.09
136,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22136.htm,16,SELVAKUMAR. S,Independent,204,1,205,0.11
136,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22136.htm,17,DINESH KUMAR.A,Independent,123,0,123,0.06
136,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22136.htm,18,DINESH KUMAR. N,Independent,116,0,116,0.06
136,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22136.htm,19,NAVEENTH. M,Independent,256,1,257,0.14
136,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22136.htm,20,PARAMESWARAN. M,Independent,376,0,376,0.2
136,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22136.htm,21,PRASANTH. D,Independent,228,0,228,0.12
136,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22136.htm,22,BABY. P,Independent,70,1,71,0.04
136,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22136.htm,23,PORSELVAN. B.S,Independent,45,0,45,0.02
136,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22136.htm,24,MAHAMUNI. A,Independent,63,1,64,0.03
136,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22136.htm,25,MANICKAVEL. R,Independent,266,1,267,0.14
136,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22136.htm,26,MURUGAN. S,Independent,165,0,165,0.09
136,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22136.htm,27,MURUGANANDHAM. P.K,Independent,92,0,92,0.05
136,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22136.htm,28,VIMALRAJ. S,Independent,121,0,121,0.06
136,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22136.htm,29,NOTA,None of the Above,517,8,525,0.28
