const_no,page_title,source_url,sn,candidate,party,evm_votes,postal_votes,total_votes,%_of_votes
189,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22189.htm,1,SELVAM K,Naam Tamilar Katchi,13446,183,13629,5.02
189,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22189.htm,2,MAHENDRAN K,All India Anna Dravida Munnetra Kazhagam,30511,505,31016,11.42
189,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22189.htm,3,MOORTHY P,Dravida Munnetra Kazhagam,100856,1374,102230,37.64
189,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22189.htm,4,KARTHIKEYAN S,Tamilaga Vettri Kazhagam,117714,1063,118777,43.74
189,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22189.htm,5,BHARATHIRAJA A,Puthiya Tamilagam,580,14,594,0.22
189,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22189.htm,6,PRINCE S,Republican Party of India (Athawale),1543,48,1591,0.59
189,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22189.htm,7,BOOMIRAJAN K,Tamizhaga Vaazhvurimai Katchi,153,6,159,0.06
189,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22189.htm,8,ARASU S,Independent,194,2,196,0.07
189,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22189.htm,9,ARUN PANDIAN A J,Independent,217,0,217,0.08
189,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22189.htm,10,AJAY KANNAN A,Independent,163,0,163,0.06
189,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22189.htm,11,KARTHIKEYAN G,Independent,730,20,750,0.28
189,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22189.htm,12,CHANDRA MOULISWARAN A,Independent,114,7,121,0.04
189,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22189.htm,13,PITCHAI V,Independent,240,0,240,0.09
189,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22189.htm,14,MUGESHKUMAR M,Independent,560,1,561,0.21
189,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22189.htm,15,VELLADURAI A,Independent,145,0,145,0.05
189,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22189.htm,16,NOTA,None of the Above,1146,31,1177,0.43
