const_no,page_title,source_url,sn,candidate,party,evm_votes,postal_votes,total_votes,%_of_votes
104,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22104.htm,1,KARUPPANAN. K.C,All India Anna Dravida Munnetra Kazhagam,74402,1175,75577,36.28
104,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22104.htm,2,CHANDRASEKAR. K.A,Dravida Munnetra Kazhagam,52906,1181,54087,25.96
104,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22104.htm,3,SEKAR. K,Bahujan Samaj Party,449,7,456,0.22
104,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22104.htm,4,MOHANADEVI. R,Naam Tamilar Katchi,6075,120,6195,2.97
104,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22104.htm,5,PARASAKTHI. P,Samaniya Makkal Nala Katchi,100,1,101,0.05
104,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22104.htm,6,PALANISAMY. P.K,Tamizhaga Vaazhvurimai Katchi,350,4,354,0.17
104,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22104.htm,7,BALAKRISHNAN,Tamilaga Vettri Kazhagam,67518,663,68181,32.73
104,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22104.htm,8,VIMALRAJ. R,Makkal Munnetra Katchi,253,0,253,0.12
104,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22104.htm,9,ARUMUGAM. P.V,Independent,378,4,382,0.18
104,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22104.htm,10,KANNAN. M,Independent,326,5,331,0.16
104,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22104.htm,11,KARTHIKEYAN. P,Independent,123,4,127,0.06
104,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22104.htm,12,BOOPATHI RAJARAJA CHOZHAN. M,Independent,134,0,134,0.06
104,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22104.htm,13,PERUMAL. V.M,Independent,209,1,210,0.1
104,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22104.htm,14,MANIKKAM. P,Independent,524,2,526,0.25
104,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22104.htm,15,NOTA,None of the Above,1386,23,1409,0.68
