const_no,page_title,source_url,sn,candidate,party,evm_votes,postal_votes,total_votes,%_of_votes
173,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22173.htm,1,DURAI. CHANDRASEKARAN,Dravida Munnetra Kazhagam,79538,887,80425,36.21
173,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22173.htm,2,DURAI. SENTHILNATHAN,Naam Tamilar Katchi,10539,142,10681,4.81
173,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22173.htm,3,VELU. KARTHIKEYAN,Amma Makkal Munnettra Kazagam,54663,458,55121,24.82
173,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22173.htm,4,MATHI. MANIKANDAN,Tamilaga Vettri Kazhagam,71280,590,71870,32.36
173,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22173.htm,5,S. VIJAYAKUMAR,Anna Puratchi Thalaivar Amma Dravida Munnetra Kazhagam,293,0,293,0.13
173,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22173.htm,6,VIJAYA BABU,Tamizhaga Vaazhvurimai Katchi,1106,24,1130,0.51
173,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22173.htm,7,V. VENU,Puthiya Tamilagam,341,11,352,0.16
173,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22173.htm,8,ABIMAN,Independent,125,2,127,0.06
173,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22173.htm,9,ER.S. ARJUN,Independent,151,5,156,0.07
173,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22173.htm,10,R. SATHIYANARAYANAN,Independent,177,1,178,0.08
173,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22173.htm,11,RAJASEKARAN. S,Independent,345,12,357,0.16
173,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22173.htm,12,R. RAJKUMAR,Independent,306,0,306,0.14
173,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22173.htm,13,JAYAINDHRAESWARAN,Independent,167,0,167,0.08
173,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22173.htm,14,NOTA,None of the Above,935,13,948,0.43
