const_no,page_title,source_url,sn,candidate,party,evm_votes,postal_votes,total_votes,%_of_votes
52,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2252.htm,1,KAVINKUMAR. S,Naam Tamilar Katchi,5321,141,5462,2.55
52,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2252.htm,2,E.C. GOVINDARASAN,All India Anna Dravida Munnetra Kazhagam,70298,942,71240,33.3
52,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2252.htm,3,D. SIVASANKARAN,Bahujan Samaj Party,695,13,708,0.33
52,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2252.htm,4,D. MATHIAZHAGAN,Dravida Munnetra Kazhagam,63874,1354,65228,30.49
52,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2252.htm,5,S. ALBERT FRANCIS XAVIER,Tamizhaga Vaazhvurimai Katchi,591,16,607,0.28
52,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2252.htm,6,A. SUDHAKAR,Republican Party of India (Athawale),680,18,698,0.33
52,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2252.htm,7,M. NEDUNCHEZLIAN,Periyar Ambedkar Munnetra Kazhagam (PAMK),273,1,274,0.13
52,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2252.htm,8,MANI. K,All India Youth Development Party,522,2,524,0.24
52,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2252.htm,9,E. MURALIDHARAN,Tamilaga Vettri Kazhagam,66044,955,66999,31.31
52,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2252.htm,10,K. ANNADURAI,Independent,156,3,159,0.07
52,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2252.htm,11,ANITHA MAYAPERUMAL,Independent,130,13,143,0.07
52,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2252.htm,12,D. GOVINDARAJAN,Independent,208,2,210,0.1
52,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2252.htm,13,E.C. GOVINDARAJE,Independent,340,5,345,0.16
52,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2252.htm,14,S. SASIKUMAR,Independent,255,0,255,0.12
52,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2252.htm,15,MATHESH. R,Independent,473,4,477,0.22
52,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2252.htm,16,NOTA,None of the Above,607,24,631,0.29
