const_no,page_title,source_url,sn,candidate,party,evm_votes,postal_votes,total_votes,%_of_votes
184,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22184.htm,1,RANJITHKUMAR BALUSAMY,Bahujan Samaj Party,454,4,458,0.2
184,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22184.htm,2,SEEMAN,Naam Tamilar Katchi,30477,316,30793,13.43
184,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22184.htm,3,MANGUDI. S,Indian National Congress,54417,867,55284,24.11
184,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22184.htm,4,AZIZ ABDUL RAHMAN. J,Samaniya Makkal Nala Katchi,310,5,315,0.14
184,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22184.htm,5,KARUPPIAH. K,Republican Party of India (Athawale),577,13,590,0.26
184,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22184.htm,6,KALIMUTHU. A,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,597,5,602,0.26
184,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22184.htm,7,DHERPOKI V.PANDI,Amma Makkal Munnettra Kazagam,33066,286,33352,14.55
184,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22184.htm,8,NEWTON BABU. C,Puthiya Tamilagam,791,5,796,0.35
184,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22184.htm,9,DR.PRABHU. TK,Tamilaga Vettri Kazhagam,100627,731,101358,44.21
184,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22184.htm,10,RAMU. M,Independent,214,2,216,0.09
184,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22184.htm,11,UDHUMAN ALI. M.S,Independent,165,1,166,0.07
184,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22184.htm,12,KALIDASS. R,Independent,460,9,469,0.2
184,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22184.htm,13,SHANTHI. B,Independent,261,2,263,0.11
184,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22184.htm,14,SURESH. V,Independent,214,2,216,0.09
184,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22184.htm,15,SELVI. K,Independent,169,0,169,0.07
184,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22184.htm,16,DINESH. K,Independent,531,0,531,0.23
184,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22184.htm,17,PANDI. S,Independent,360,1,361,0.16
184,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22184.htm,18,PRABU. G,Independent,497,5,502,0.22
184,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22184.htm,19,MANIMARAN. R,Independent,470,1,471,0.21
184,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22184.htm,20,MUTHUKUMAR. K,Independent,171,4,175,0.08
184,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22184.htm,21,RAMANATHAN. S.V,Independent,155,2,157,0.07
184,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22184.htm,22,LAKSHMANAN. R,Independent,258,0,258,0.11
184,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22184.htm,23,VEERAMANIKANDAN. V,Independent,234,2,236,0.1
184,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22184.htm,24,VELU. K,Independent,688,1,689,0.3
184,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22184.htm,25,JEEVITHA. A,Independent,321,0,321,0.14
184,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22184.htm,26,NOTA,None of the Above,513,6,519,0.23
