const_no,page_title,source_url,sn,candidate,party,evm_votes,postal_votes,total_votes,%_of_votes
186,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22186.htm,1,INDHUJA R,Naam Tamilar Katchi,18714,307,19021,8.89
186,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22186.htm,2,KARUNAAS S,Dravida Munnetra Kazhagam,56470,830,57300,26.77
186,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22186.htm,3,SENTHILNATHAN PR,All India Anna Dravida Munnetra Kazhagam,57987,669,58656,27.4
186,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22186.htm,4,MARIMUTHU K,Bahujan Samaj Party,445,2,447,0.21
186,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22186.htm,5,RAJAMANICKAM M,Desiya Makkal Sakthi Katchi,317,2,319,0.15
186,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22186.htm,6,KULANTHAI RANI A,Tamilaga Vettri Kazhagam,72917,820,73737,34.45
186,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22186.htm,7,MURUGANANTHAM GURU,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,1168,18,1186,0.55
186,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22186.htm,8,RAJESH X,Tamizhaga Vaazhvurimai Katchi,259,4,263,0.12
186,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22186.htm,9,RAJKUMAR C,Party for the Rights of Other backward Classes,223,0,223,0.1
186,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22186.htm,10,IRUDAYARAJ V,Independent,98,1,99,0.05
186,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22186.htm,11,KARTHIK M,Independent,361,8,369,0.17
186,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22186.htm,12,KALEESWARAN M,Independent,207,3,210,0.1
186,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22186.htm,13,SANTHANAM,Independent,157,4,161,0.08
186,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22186.htm,14,NAGAPRABU,Independent,264,0,264,0.12
186,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22186.htm,15,PAULSAMY,Independent,281,1,282,0.13
186,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22186.htm,16,PRABAKARAN S.T,Independent,282,0,282,0.13
186,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22186.htm,17,RAMESH K,Independent,195,0,195,0.09
186,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22186.htm,18,NOTA,None of the Above,1040,13,1053,0.49
