const_no,page_title,source_url,sn,candidate,party,evm_votes,postal_votes,total_votes,%_of_votes
209,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22209.htm,1,EZHIL ELAVARASI. R,Naam Tamilar Katchi,15013,350,15363,8.1
209,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22209.htm,2,ADVOCATE. KATHIRAVAN. K.K,Dravida Munnetra Kazhagam,58217,944,59161,31.18
209,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22209.htm,3,DR. MUTHIAH. S,All India Anna Dravida Munnetra Kazhagam,53299,800,54099,28.51
209,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22209.htm,4,AMIRTHA. M,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,2191,48,2239,1.18
209,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22209.htm,5,RATHINA PRAKASH. K,Puthiya Tamilagam,936,68,1004,0.53
209,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22209.htm,6,GOPIRAJAN. G,Tamilaga Vettri Kazhagam,54856,757,55613,29.31
209,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22209.htm,7,KATHIRAVAN. R,Independent,377,2,379,0.2
209,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22209.htm,8,KARTHIK VANI. B,Independent,230,0,230,0.12
209,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22209.htm,9,MUTHTHIAH. M,Independent,223,2,225,0.12
209,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22209.htm,10,RADHA KRISHNAN. G,Independent,137,1,138,0.07
209,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22209.htm,11,RAJA. M,Independent,265,3,268,0.14
209,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22209.htm,12,RAJU. A,Independent,322,2,324,0.17
209,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22209.htm,13,NOTA,None of the Above,685,25,710,0.37
