const_no,page_title,source_url,sn,candidate,party,evm_votes,postal_votes,total_votes,%_of_votes
39,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2239.htm,1,A.ASHOK KUMAR,Naam Tamilar Katchi,6362,106,6468,2.77
39,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2239.htm,2,M.GIRIDHARAN,Bahujan Samaj Party,376,2,378,0.16
39,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2239.htm,3,A.M.MUNIRATHINAM,Indian National Congress,57422,575,57997,24.82
39,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2239.htm,4,G.KAPIL,Tamilaga Vettri Kazhagam,83856,650,84506,36.16
39,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2239.htm,5,K.SARAVANAN,Pattali Makkal Katchi,78205,615,78820,33.73
39,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2239.htm,6,SUDHAKAR.K,Tamizhaga Vaazhvurimai Katchi,485,5,490,0.21
39,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2239.htm,7,S.SENTHILKUMAR,Vanchit Bahujan Aaghadi,196,1,197,0.08
39,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2239.htm,8,R.VINOTH,Veerath Thiyagi Viswanathadoss Thozhilalarkal Katchi,133,0,133,0.06
39,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2239.htm,9,A.ANANDAN,Independent,132,1,133,0.06
39,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2239.htm,10,S.ILAYARAJA,Independent,124,0,124,0.05
39,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2239.htm,11,KAVIYARASAN.SUBIRAMANI,Independent,249,0,249,0.11
39,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2239.htm,12,N.GOPALAKRISHNAN,Independent,310,0,310,0.13
39,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2239.htm,13,V.SADHASIVAM,Independent,233,1,234,0.1
39,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2239.htm,14,SANTHANAM.R,Independent,275,2,277,0.12
39,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2239.htm,15,R.SETHUPATHI,Independent,102,1,103,0.04
39,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2239.htm,16,M.DINESH,Independent,349,0,349,0.15
39,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2239.htm,17,A.PALANI,Independent,183,0,183,0.08
39,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2239.htm,18,N.MANI,Independent,284,0,284,0.12
39,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2239.htm,19,K.MUNISAMY,Independent,532,0,532,0.23
39,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2239.htm,20,V.MUNIRATHINAM,Independent,342,3,345,0.15
39,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2239.htm,21,T.RAJENDRAN,Independent,314,2,316,0.14
39,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2239.htm,22,M.VIJAYAN,Independent,546,2,548,0.23
39,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2239.htm,23,V.HEMACHANDIRAN,Independent,134,2,136,0.06
39,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2239.htm,24,NOTA,None of the Above,557,15,572,0.24
