const_no,page_title,source_url,sn,candidate,party,evm_votes,postal_votes,total_votes,%_of_votes
89,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2289.htm,1,RAJENDRAN. R,Dravida Munnetra Kazhagam,70667,1009,71676,34.02
89,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2289.htm,2,GUNASEELA. M,Naam Tamilar Katchi,6375,75,6450,3.06
89,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2289.htm,3,SADHASIVAM. S,Pattali Makkal Katchi,43753,485,44238,20.99
89,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2289.htm,4,SIVAKUMAR. K,Tamilaga Vettri Kazhagam,85218,492,85710,40.68
89,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2289.htm,5,MOHANRAJ. S,Tamizhaga Vaazhvurimai Katchi,337,1,338,0.16
89,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2289.htm,6,JOTHILAKSHMI. R.S,Vishwa Tamil Kazhagam,174,2,176,0.08
89,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2289.htm,7,SABAREESAN. D,Independent,137,0,137,0.07
89,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2289.htm,8,PALANISAMY. R,Independent,74,3,77,0.04
89,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2289.htm,9,PRAVINA. G,Independent,96,1,97,0.05
89,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2289.htm,10,MANIVANNAN. S,Independent,75,15,90,0.04
89,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2289.htm,11,MAHABUB JOHN. K,Independent,115,2,117,0.06
89,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2289.htm,12,RAJASEKAR. S,Independent,125,3,128,0.06
89,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2289.htm,13,RAJA. A,Independent,150,1,151,0.07
89,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2289.htm,14,RAJENDRAN. A,Independent,121,1,122,0.06
89,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2289.htm,15,NOTA,None of the Above,1188,17,1205,0.57
