const_no,page_title,source_url,sn,candidate,party,evm_votes,postal_votes,total_votes,%_of_votes
123,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22123.htm,1,C.M. ARUCHAMY,Bahujan Samaj Party,327,2,329,0.18
123,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22123.htm,2,N. SENTHIL KUMAR,Naam Tamilar Katchi,4826,40,4866,2.69
123,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22123.htm,3,K. NITHYANANDHAN,Dravida Munnetra Kazhagam,61347,666,62013,34.22
123,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22123.htm,4,POLLACHI V. JAYARAMAN,All India Anna Dravida Munnetra Kazhagam,56842,544,57386,31.67
123,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22123.htm,5,G. RAMANATHAN,Tamilaga Vettri Kazhagam,53605,214,53819,29.7
123,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22123.htm,6,V. KARTHIKEYAN,Independent,190,2,192,0.11
123,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22123.htm,7,P. NAGARAJ,Independent,85,2,87,0.05
123,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22123.htm,8,T. NITHYANANTHAM,Independent,122,4,126,0.07
123,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22123.htm,9,K. NITHYANANDAN,Independent,113,1,114,0.06
123,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22123.htm,10,M. JAYAPRATHAP,Independent,225,2,227,0.13
123,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22123.htm,11,S. JEYARAM,Independent,322,1,323,0.18
123,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22123.htm,12,M. JAYARAM,Independent,593,3,596,0.33
123,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22123.htm,13,M. JAYARAMAN,Independent,264,5,269,0.15
123,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22123.htm,14,NOTA,None of the Above,841,8,849,0.47
