const_no,page_title,source_url,sn,candidate,party,evm_votes,postal_votes,total_votes,%_of_votes
226,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22226.htm,1,M.ABDUL WAHAB,Dravida Munnetra Kazhagam,78293,1451,79744,44.15
226,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22226.htm,2,SANKARA NARAYANAN ALIAS SARAN,Naam Tamilar Katchi,10218,247,10465,5.79
226,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22226.htm,3,SYED SULTHAN SAMSUDEEN,All India Anna Dravida Munnetra Kazhagam,19259,473,19732,10.92
226,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22226.htm,4,ESAKKIMUTHU,Puthiya Makkal Tamil Desam Katchi,193,8,201,0.11
226,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22226.htm,5,T.A.UMAR,Tamizhaga Vaazhvurimai Katchi,489,4,493,0.27
226,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22226.htm,6,S.THANGADURAI,Naam Indiar Party,121,2,123,0.07
226,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22226.htm,7,MARIA JOHN,Tamilaga Vettri Kazhagam,64944,995,65939,36.51
226,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22226.htm,8,ABDUL KOYA,Independent,539,21,560,0.31
226,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22226.htm,9,KARTHICK NARAYANAN S.,Independent,603,16,619,0.34
226,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22226.htm,10,D.SANTHIYAGAPPAR ANTONY,Independent,97,7,104,0.06
226,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22226.htm,11,A. SUDHAHAR,Independent,124,3,127,0.07
226,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22226.htm,12,R.SESU,Independent,82,7,89,0.05
226,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22226.htm,13,NALLAKKANNU ALIAS KARTHIC.K,Independent,140,0,140,0.08
226,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22226.htm,14,PAULRAJ.V,Independent,700,17,717,0.4
226,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22226.htm,15,M.MANIKANDAN,Independent,149,0,149,0.08
226,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22226.htm,16,V.GEORGE,Independent,220,1,221,0.12
226,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22226.htm,17,SRINIVASH,Independent,346,0,346,0.19
226,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22226.htm,18,NOTA,None of the Above,804,47,851,0.47
