const_no,page_title,source_url,sn,candidate,party,evm_votes,postal_votes,total_votes,%_of_votes
139,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22139.htm,1,ALLIMUTHU.M,Bahujan Samaj Party,365,6,371,0.15
139,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22139.htm,2,DHARMARAJ. M,Naam Tamilar Katchi,10899,127,11026,4.32
139,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22139.htm,3,S. DURAIRAJ,Dravida Munnetra Kazhagam,68723,922,69645,27.31
139,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22139.htm,4,R.MANOHARAN,All India Anna Dravida Munnetra Kazhagam,65027,792,65819,25.81
139,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22139.htm,5,KAMARAJ.K,Samaniya Makkal Nala Katchi,290,2,292,0.11
139,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22139.htm,6,KUMAR. P,Akila Inthiya Makkal Marumalarchi Kazhakam,163,3,166,0.07
139,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22139.htm,7,K. SAKTHIVEL,Anna Puratchi Thalaivar Amma Dravida Munnetra Kazhagam,156,2,158,0.06
139,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22139.htm,8,NEWTON.A,Puthiya Tamilagam,159,7,166,0.07
139,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22139.htm,9,MURALI .N,Tamizhaga Vaazhvurimai Katchi,401,4,405,0.16
139,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22139.htm,10,RAMESH,Tamilaga Vettri Kazhagam,102496,739,103235,40.49
139,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22139.htm,11,VIJAY .A,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,433,5,438,0.17
139,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22139.htm,12,ANBARASAN.M,Independent,258,3,261,0.1
139,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22139.htm,13,KARTHICK.S,Independent,218,0,218,0.09
139,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22139.htm,14,KRISHNAKUMAR.A,Independent,293,5,298,0.12
139,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22139.htm,15,SHASHI KIRAN .K .N,Independent,295,3,298,0.12
139,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22139.htm,16,S. DURAIRAJ,Independent,297,1,298,0.12
139,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22139.htm,17,PARAMASIVAM,Independent,84,2,86,0.03
139,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22139.htm,18,MOHAMED MUSTHAFA. M,Independent,83,1,84,0.03
139,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22139.htm,19,MUTHUKUMAR.P,Independent,288,1,289,0.11
139,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22139.htm,20,RAMESH.R,Independent,403,1,404,0.16
139,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22139.htm,21,RAVICHANDIRAN.N,Independent,98,1,99,0.04
139,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22139.htm,22,NOTA,None of the Above,898,31,929,0.36
