const_no,page_title,source_url,sn,candidate,party,evm_votes,postal_votes,total_votes,%_of_votes
183,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22183.htm,1,KAVITHA SRIKANTH,Bharatiya Janata Party,31147,309,31456,17.21
183,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22183.htm,2,MUTHULAKSHMI. S,Naam Tamilar Katchi,9871,104,9975,5.46
183,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22183.htm,3,RAMACHANDRAN . T,Indian National Congress,62449,733,63182,34.58
183,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22183.htm,4,NAZIM KHAN. M,Tamizhaga Vaazhvurimai Katchi,767,7,774,0.42
183,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22183.htm,5,MOHAMED FARVAS. J,Tamilaga Vettri Kazhagam,72661,583,73244,40.08
183,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22183.htm,6,ABDUL JAFFAR. S,Independent,319,3,322,0.18
183,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22183.htm,7,AIYAPPAN,Independent,136,2,138,0.08
183,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22183.htm,8,ARUNAGIRI . M,Independent,209,1,210,0.11
183,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22183.htm,9,UDAIYAPPAN. M,Independent,134,0,134,0.07
183,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22183.htm,10,KARTHIKEYAN. N,Independent,147,2,149,0.08
183,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22183.htm,11,KALIMUTHU. P,Independent,754,8,762,0.42
183,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22183.htm,12,SHAHUL HAMEED . N,Independent,798,0,798,0.44
183,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22183.htm,13,SUNDAR . A,Independent,291,2,293,0.16
183,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22183.htm,14,DHETCHNA MOORTHY. DOCTOR. S,Independent,401,7,408,0.22
183,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22183.htm,15,MURUGARETHINAM. T,Independent,302,3,305,0.17
183,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22183.htm,16,NOTA,None of the Above,575,5,580,0.32
