const_no,page_title,source_url,sn,candidate,party,evm_votes,postal_votes,total_votes,%_of_votes
88,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2288.htm,1,ALAGAAPURAM. R. MOHANRAJ,Desiya Murpokku Dravida Kazhagam,41000,522,41522,17.71
88,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2288.htm,2,GUNASEKARAN .R,Bahujan Samaj Party,391,4,395,0.17
88,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2288.htm,3,SURESH KUMAR.R,Naam Tamilar Katchi,6726,94,6820,2.91
88,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2288.htm,4,ARUL RAMADAS,Aanaithinthiya Jananayaka Pathukappu Kazhagam,12391,141,12532,5.35
88,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2288.htm,5,KARTHE.M,Pattali Makkal Katchi,45006,534,45540,19.43
88,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2288.htm,6,PRABU .K,Vishwa Tamil Kazhagam,404,0,404,0.17
88,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2288.htm,7,RAJ KUMAR .G,Tamizhaga Vaazhvurimai Katchi,635,1,636,0.27
88,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2288.htm,8,LAKSHMANAN.S,Tamilaga Vettri Kazhagam,119587,820,120407,51.37
88,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2288.htm,9,AMIRTHALINGAM.N,Independent,316,2,318,0.14
88,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2288.htm,10,ARUL .S,Independent,80,5,85,0.04
88,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2288.htm,11,ARUL. T,Independent,108,0,108,0.05
88,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2288.htm,12,ARUL.D,Independent,238,1,239,0.1
88,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2288.htm,13,ARUL.P,Independent,299,2,301,0.13
88,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2288.htm,14,KARTHICK.M,Independent,240,3,243,0.1
88,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2288.htm,15,KARTHICK.R,Independent,89,2,91,0.04
88,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2288.htm,16,KUMAR.A.P,Independent,263,0,263,0.11
88,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2288.htm,17,CHANDRASEKARAN.G,Independent,392,1,393,0.17
88,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2288.htm,18,SELVAM.R,Independent,147,0,147,0.06
88,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2288.htm,19,DHANAPAL,Independent,73,1,74,0.03
88,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2288.htm,20,THIYAGARAJAN.M,Independent,183,1,184,0.08
88,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2288.htm,21,BHARATH.S,Independent,395,0,395,0.17
88,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2288.htm,22,BHARANITHARAN.D.K,Independent,117,1,118,0.05
88,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2288.htm,23,PANNEERSELVAM.P,Independent,67,1,68,0.03
88,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2288.htm,24,ER.PRABAKARAN.S,Independent,609,4,613,0.26
88,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2288.htm,25,PERUMAL. A,Independent,181,0,181,0.08
88,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2288.htm,26,MANOHAR.C,Independent,214,0,214,0.09
88,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2288.htm,27,MOHAN RAJ. R,Independent,86,2,88,0.04
88,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2288.htm,28,RADHAKRISHNAN. R,Independent,136,1,137,0.06
88,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2288.htm,29,VIJAYAKUMAR. S,Independent,108,3,111,0.05
88,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2288.htm,30,VELMANIKANDAN. S,Independent,366,3,369,0.16
88,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2288.htm,31,SRISABARINATHAN,Independent,359,0,359,0.15
88,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2288.htm,32,NOTA,None of the Above,1026,26,1052,0.45
