const_no,page_title,source_url,sn,candidate,party,evm_votes,postal_votes,total_votes,%_of_votes
138,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22138.htm,1,P. ABDUL SAMED,Dravida Munnetra Kazhagam,60142,1213,61355,25.44
138,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22138.htm,2,M. ARUNAGIRI,Naam Tamilar Katchi,9911,159,10070,4.17
138,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22138.htm,3,DR. PL. VIJAYAKUMAR,All India Anna Dravida Munnetra Kazhagam,80601,1014,81615,33.83
138,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22138.htm,4,AROCKIARAJ .A,Samaniya Makkal Nala Katchi,715,6,721,0.3
138,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22138.htm,5,R. KATHIRAVAN,Tamilaga Vettri Kazhagam,82268,773,83041,34.43
138,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22138.htm,6,P. MEENA,Puthiya Tamilagam,273,2,275,0.11
138,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22138.htm,7,RAJAVARMAN .R,Tamizhaga Vaazhvurimai Katchi,154,1,155,0.06
138,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22138.htm,8,A. RAMAN,Independent,106,1,107,0.04
138,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22138.htm,9,KATHIRAVAN .M,Independent,178,2,180,0.07
138,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22138.htm,10,M. KARUPPAN,Independent,273,1,274,0.11
138,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22138.htm,11,KUTTAIAN,Independent,121,5,126,0.05
138,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22138.htm,12,SARPHUDIN,Independent,332,1,333,0.14
138,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22138.htm,13,P. CHINNAN,Independent,166,17,183,0.08
138,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22138.htm,14,A. SENTHIL KUMAR,Independent,271,1,272,0.11
138,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22138.htm,15,PERIYAKKA,Independent,236,2,238,0.1
138,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22138.htm,16,RAJESH .M,Independent,552,2,554,0.23
138,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22138.htm,17,P. VIJAYAKUMAR,Independent,595,0,595,0.25
138,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22138.htm,18,M. VIJAYA KUMAR,Independent,172,1,173,0.07
138,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22138.htm,19,NOTA,None of the Above,936,13,949,0.39
