const_no,page_title,source_url,sn,candidate,party,evm_votes,postal_votes,total_votes,%_of_votes
84,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2284.htm,1,ELANGOVAN. A.R,Desiya Murpokku Dravida Kazhagam,45941,976,46917,17.3
84,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2284.htm,2,SIVASAKTHI. M,Naam Tamilar Katchi,8222,148,8370,3.09
84,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2284.htm,3,MANI. R,All India Anna Dravida Munnetra Kazhagam,110810,1436,112246,41.4
84,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2284.htm,4,ADHIYAMAAN. R.V,Tamilaga Vettri Kazhagam,97026,681,97707,36.04
84,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2284.htm,5,KRISHNAMOORTHY. D,Tamizhaga Vaazhvurimai Katchi,535,2,537,0.2
84,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2284.htm,6,SURESHKUMAR. S,Aanaithinthiya Jananayaka Pathukappu Kazhagam,354,9,363,0.13
84,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2284.htm,7,ARUL PRAKASH. T,Independent,144,5,149,0.05
84,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2284.htm,8,GOBINATHAN. R,Independent,1542,2,1544,0.57
84,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2284.htm,9,SANTHALINGAM. C,Independent,163,1,164,0.06
84,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2284.htm,10,PERUMAL. S,Independent,132,10,142,0.05
84,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2284.htm,11,MANI. V,Independent,136,0,136,0.05
84,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2284.htm,12,MANOKARAN. A,Independent,190,7,197,0.07
84,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2284.htm,13,MAYAKKANNAN. R,Independent,629,0,629,0.23
84,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2284.htm,14,MOHANRAJ. P.M,Independent,378,0,378,0.14
84,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2284.htm,15,JEGANATHAN. A,Independent,207,0,207,0.08
84,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2284.htm,16,NOTA,None of the Above,1417,16,1433,0.53
