const_no,page_title,source_url,sn,candidate,party,evm_votes,postal_votes,total_votes,%_of_votes
71,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2271.htm,1,SHANMUGAM C VE,All India Anna Dravida Munnetra Kazhagam,81436,917,82353,43.52
71,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2271.htm,2,RANJITH KUMAR M,Bahujan Samaj Party,361,4,365,0.19
71,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2271.htm,3,VIDJAIVIKRAM S,Naam Tamilar Katchi,4341,42,4383,2.32
71,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2271.htm,4,VENKATESAN L,Desiya Murpokku Dravida Kazhagam,45726,541,46267,24.45
71,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2271.htm,5,AYYANAR N,Anti Corruption Dynamic Party,263,1,264,0.14
71,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2271.htm,6,ANANDHABABU M,Tamizhaga Vaazhvurimai Katchi,120,1,121,0.06
71,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2271.htm,7,SURESH KUMAR S,Indhia Kudiarasu Katchi,81,1,82,0.04
71,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2271.htm,8,SEKAR NAYAKAR I M,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,57,2,59,0.03
71,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2271.htm,9,DIVYA P,Naam Indiar Party,26,0,26,0.01
71,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2271.htm,10,PURUSHOTHAMAN K,Desiya Makkal Sakthi Katchi,46,1,47,0.02
71,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2271.htm,11,MANAVALAN A,Anna MGR Dravida Makkal Kalgam,92,1,93,0.05
71,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2271.htm,12,VINOTH R,Thakkam Katchi,332,0,332,0.18
71,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2271.htm,13,VIJAY NIRANJAN A,Tamilaga Vettri Kazhagam,51983,329,52312,27.65
71,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2271.htm,14,KARVANNAN K,Independent,91,1,92,0.05
71,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2271.htm,15,KRISHNAMURTHY K,Independent,198,0,198,0.1
71,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2271.htm,16,GOPU V S,Independent,536,1,537,0.28
71,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2271.htm,17,SIVA S,Independent,551,1,552,0.29
71,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2271.htm,18,SUNDAR C,Independent,133,0,133,0.07
71,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2271.htm,19,TAMIZHARASAN M,Independent,250,2,252,0.13
71,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2271.htm,20,RANJITHA V,Independent,356,1,357,0.19
71,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2271.htm,21,VIJAYAGANTH K,Independent,97,0,97,0.05
71,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2271.htm,22,NOTA,None of the Above,289,10,299,0.16
