const_no,page_title,source_url,sn,candidate,party,evm_votes,postal_votes,total_votes,%_of_votes
58,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2258.htm,1,AJITH KUMAR. S.,Bahujan Samaj Party,550,7,557,0.24
58,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2258.htm,2,G. K. M. TAMILKUMARAN,Indian National Congress,52934,967,53901,23.57
58,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2258.htm,3,PALANIYAMMAL. T.,Naam Tamilar Katchi,7234,124,7358,3.22
58,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2258.htm,4,KANNAN. K.,Tamilar Makkal Katchi,544,2,546,0.24
58,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2258.htm,5,GAJENDRAN. S.,Tamilaga Vettri Kazhagam,80473,767,81240,35.53
58,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2258.htm,6,SELVAM. V.,Pattali Makkal Katchi,76737,1338,78075,34.14
58,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2258.htm,7,THAVAMANI. C.,Tamizhaga Vaazhvurimai Katchi,620,8,628,0.27
58,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2258.htm,8,THIRUMURUGAN. P.,Naadaalum Makkal Katchi,423,6,429,0.19
58,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2258.htm,9,ANNAMALAI. M.,Independent,477,3,480,0.21
58,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2258.htm,10,ARUNKUMAR. G.,Independent,499,2,501,0.22
58,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2258.htm,11,ELAVARSAN. A.,Independent,366,1,367,0.16
58,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2258.htm,12,SAKTHIVEL. M.,Independent,478,2,480,0.21
58,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2258.htm,13,SELVAM. V.,Independent,202,0,202,0.09
58,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2258.htm,14,SENDRAYAN. G.,Independent,287,6,293,0.13
58,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2258.htm,15,GNANASELVAM. S.,Independent,462,1,463,0.2
58,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2258.htm,16,TAMILARASAN. M.,Independent,395,5,400,0.17
58,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2258.htm,17,TAMILSELVI. S.,Independent,259,4,263,0.12
58,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2258.htm,18,POOMANI. P.,Independent,532,1,533,0.23
58,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2258.htm,19,MANIVANNAN. S.,Independent,208,1,209,0.09
58,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2258.htm,20,MANOHARAN. K. A.,Independent,362,2,364,0.16
58,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2258.htm,21,VILKRISHNAN. R.,Independent,356,0,356,0.16
58,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2258.htm,22,VEERAPPAN. M.,Independent,347,0,347,0.15
58,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2258.htm,23,NOTA,None of the Above,656,18,674,0.29
