const_no,page_title,source_url,sn,candidate,party,evm_votes,postal_votes,total_votes,%_of_votes
182,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22182.htm,1,SIVA.V.MEYYANATHAN,Dravida Munnetra Kazhagam,64162,767,64929,35.98
182,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22182.htm,2,R.RAJARAM,Naam Tamilar Katchi,10531,121,10652,5.9
182,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22182.htm,3,DHANA VIMAL,All India Anna Dravida Munnetra Kazhagam,49794,269,50063,27.74
182,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22182.htm,4,KANDASAMY,Tamilaga Vettri Kazhagam,51577,375,51952,28.78
182,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22182.htm,5,R.SURESH,Party for the Rights of Other backward Classes,530,0,530,0.29
182,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22182.htm,6,D.PUSHPARAJ,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,603,15,618,0.34
182,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22182.htm,7,S MALAIYANDI,Akila Inthiya Makkal Marumalarchi Kazhakam,183,1,184,0.1
182,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22182.htm,8,V.KANNADASSAN,Independent,66,0,66,0.04
182,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22182.htm,9,SASIKUMAR.P,Independent,155,3,158,0.09
182,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22182.htm,10,B.SELVAM,Independent,131,5,136,0.08
182,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22182.htm,11,T.THIRUMARAN,Independent,90,1,91,0.05
182,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22182.htm,12,M.NAGARAJAN,Independent,123,2,125,0.07
182,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22182.htm,13,K.MURUGESAN,Independent,174,0,174,0.1
182,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22182.htm,14,S.VANMEGANADHAN,Independent,131,1,132,0.07
182,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22182.htm,15,NOTA,None of the Above,664,9,673,0.37
