const_no,page_title,source_url,sn,candidate,party,evm_votes,postal_votes,total_votes,%_of_votes
162,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22162.htm,1,ILAYANAGULAN. K,Naam Tamilar Katchi,6308,45,6353,2.9
162,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22162.htm,2,NIVEDHA M MURUGAN,Dravida Munnetra Kazhagam,80554,542,81096,36.98
162,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22162.htm,3,PAVUNRAJ. S,All India Anna Dravida Munnetra Kazhagam,72293,543,72836,33.21
162,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22162.htm,4,PRABAKARAN. V,Bahujan Samaj Party,343,2,345,0.16
162,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22162.htm,5,PURATCHIDASAN. T,Anaithinthiya Anna Dravida Makkal Seyal katchi,263,1,264,0.12
162,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22162.htm,6,VIJAYALAIYAN. J,Tamilaga Vettri Kazhagam,55684,218,55902,25.49
162,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22162.htm,7,ANANDARAJ. D,Independent,104,1,105,0.05
162,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22162.htm,8,INBARAJ. T,Independent,177,2,179,0.08
162,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22162.htm,9,NOOR NISHA. M,Independent,107,0,107,0.05
162,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22162.htm,10,MAYA VENKATESAN. M,Independent,725,5,730,0.33
162,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22162.htm,11,MURUGAN. S,Independent,78,5,83,0.04
162,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22162.htm,12,MUJIBUR RAHMAN. E.M.M,Independent,310,2,312,0.14
162,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22162.htm,13,SHANGAMITHTHIRAN. A,Independent,426,0,426,0.19
162,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22162.htm,14,NOTA,None of the Above,579,7,586,0.27
