const_no,page_title,source_url,sn,candidate,party,evm_votes,postal_votes,total_votes,%_of_votes
8,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS228.htm,1,SILAMBARASAN,Naam Tamilar Katchi,11049,39,11088,4.26
8,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS228.htm,2,DR. J.SAILAS,Bahujan Samaj Party,441,2,443,0.17
8,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS228.htm,3,DR A.P. POORNIMA,Dravida Munnetra Kazhagam,74156,402,74558,28.68
8,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS228.htm,4,A.KALYANASUNDARAM,Nationalist Janshakti Party,584,4,588,0.23
8,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS228.htm,5,K.N. SEKAR,Pattali Makkal Katchi,35826,171,35997,13.85
8,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS228.htm,6,BALAMURUGAN.G,Tamilaga Vettri Kazhagam,132995,344,133339,51.29
8,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS228.htm,7,V. RAMKUMAR,India Suyarajya Party,224,0,224,0.09
8,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS228.htm,8,RAJKUMAR,Tamizhaga Vaazhvurimai Katchi,125,2,127,0.05
8,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS228.htm,9,D. JEYAGANESH,Naam Indiar Party,67,0,67,0.03
8,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS228.htm,10,M.S. ARUMUGAM,Independent,135,0,135,0.05
8,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS228.htm,11,P. ARUMUGAM,Independent,77,0,77,0.03
8,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS228.htm,12,G. SAMPATH,Independent,71,1,72,0.03
8,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS228.htm,13,K. SEKAR,Independent,125,2,127,0.05
8,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS228.htm,14,G.P. SEKAR,Independent,102,1,103,0.04
8,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS228.htm,15,PALANI,Independent,99,4,103,0.04
8,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS228.htm,16,R.BALAMURUGAN,Independent,493,0,493,0.19
8,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS228.htm,17,DR. S.PRAVEEN,Independent,305,3,308,0.12
8,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS228.htm,18,D. PUSHPA,Independent,66,2,68,0.03
8,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS228.htm,19,S. MADHAVAN,Independent,179,0,179,0.07
8,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS228.htm,20,D.K.MESHACK KIRUBAKARAN,Independent,102,0,102,0.04
8,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS228.htm,21,VINAYAGAMOORTHY.R,Independent,82,1,83,0.03
8,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS228.htm,22,S. JANARTHANAN,Independent,125,1,126,0.05
8,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS228.htm,23,JOTHI.M,Independent,89,0,89,0.03
8,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS228.htm,24,NOTA,None of the Above,1474,16,1490,0.57
