const_no,page_title,source_url,sn,candidate,party,evm_votes,postal_votes,total_votes,%_of_votes
200,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22200.htm,1,KALAIARASU.S,Naam Tamilar Katchi,11172,283,11455,5.19
200,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22200.htm,2,NARAYANASAMY V.T.,All India Anna Dravida Munnetra Kazhagam,40787,499,41286,18.71
200,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22200.htm,3,PANNEERSELVAM.O,Dravida Munnetra Kazhagam,84228,978,85206,38.62
200,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22200.htm,4,PADMANABHAN.N,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,651,8,659,0.3
200,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22200.htm,5,DR.PANDIKUMAR.S,Communist Party of India (Marxist-Leninist) (Liberation),404,13,417,0.19
200,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22200.htm,6,PRAKASH.S,Tamilaga Vettri Kazhagam,77571,830,78401,35.54
200,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22200.htm,7,RAJA.M,Vishwa Tamil Kazhagam,188,1,189,0.09
200,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22200.htm,8,KARUPPAIAH.G,Independent,191,10,201,0.09
200,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22200.htm,9,GOWTHAM.R,Independent,78,0,78,0.04
200,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22200.htm,10,CHANDRASEKARAN.S,Independent,115,4,119,0.05
200,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22200.htm,11,SARAVANAKUMAR.V,Independent,170,2,172,0.08
200,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22200.htm,12,SELVAMURUGAN.P,Independent,514,15,529,0.24
200,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22200.htm,13,NAGANANTHINI.V,Independent,524,2,526,0.24
200,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22200.htm,14,BALASUBRAMANI.R,Independent,279,0,279,0.13
200,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22200.htm,15,VELRAJ.K,Independent,180,0,180,0.08
200,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22200.htm,16,NOTA,None of the Above,900,31,931,0.42
