const_no,page_title,source_url,sn,candidate,party,evm_votes,postal_votes,total_votes,%_of_votes
135,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22135.htm,1,KARUPPAIYA. R,Naam Tamilar Katchi,5390,75,5465,2.52
135,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22135.htm,2,AASEE.M. THIAGARAJAN,Dravida Munnetra Kazhagam,66432,824,67256,31.02
135,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22135.htm,3,M.R. VIJAYABHASKAR,All India Anna Dravida Munnetra Kazhagam,70887,655,71542,32.99
135,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22135.htm,4,JAYAGOPAL. P,Bahujan Samaj Party,301,1,302,0.14
135,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22135.htm,5,KALIMUTHU. V,Samaniya Makkal Nala Katchi,51,0,51,0.02
135,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22135.htm,6,GUNASEKARAN. K,Tamizhaga Vaazhvurimai Katchi,250,2,252,0.12
135,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22135.htm,7,MATHIYALAGAN V.P,Tamilaga Vettri Kazhagam,69333,388,69721,32.15
135,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22135.htm,8,RAMACHANDRAN. A,Ganasangam Party of India,99,2,101,0.05
135,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22135.htm,9,ASARUDHEEN. A,Independent,44,1,45,0.02
135,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22135.htm,10,ARULMANIARASU. P,Independent,43,0,43,0.02
135,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22135.htm,11,ANBARASAN. N,Independent,30,0,30,0.01
135,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22135.htm,12,ANBAZHAGAN. T,Independent,65,2,67,0.03
