const_no,page_title,source_url,sn,candidate,party,evm_votes,postal_votes,total_votes,%_of_votes
141,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22141.htm,1,R. ELANGOVAN,Bahujan Samaj Party,227,7,234,0.13
141,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22141.htm,2,S. INIGO IRUDAYARAJ,Dravida Munnetra Kazhagam,62859,1106,63965,35.05
141,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22141.htm,3,DR.KRISHNASAMY .V,Naam Tamilar Katchi,4725,65,4790,2.62
141,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22141.htm,4,G. RAJASEKARAN,All India Anna Dravida Munnetra Kazhagam,19437,278,19715,10.8
141,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22141.htm,5,ANAND SELVARAJ,National Maha Sabha Party,105,0,105,0.06
141,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22141.htm,6,N. GOBINATH,Puthiya Tamilagam,61,2,63,0.03
141,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22141.htm,7,SUKUMAR .S,Thamizhaka Padaippalar Makkal Katchi,99,2,101,0.06
141,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22141.htm,8,C. NANDA KUMAR,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,127,5,132,0.07
141,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22141.htm,9,R. MUTHUKUMAR,Samaniya Makkal Nala Katchi,30,1,31,0.02
141,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22141.htm,10,ROYAL RAJA,Tamizhaga Vaazhvurimai Katchi,165,2,167,0.09
141,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22141.htm,11,VIJAY .K,All India Jananayaka Makkal Kazhagam,138,3,141,0.08
141,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22141.htm,12,VIJAIA MOHANAAJI .MA,Vidial Valarchi Perani,234,1,235,0.13
141,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22141.htm,13,C. JOSEPH VIJAY,Tamilaga Vettri Kazhagam,90431,950,91381,50.07
141,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22141.htm,14,T. GANGAI ULAGANATHAN,Independent,78,1,79,0.04
141,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22141.htm,15,KANNAN .S,Independent,137,1,138,0.08
141,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22141.htm,16,P. CHARLES SAGAYARAJ,Independent,390,0,390,0.21
141,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22141.htm,17,G. SEBASTIAN ANAND,Independent,124,0,124,0.07
141,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22141.htm,18,S. PANNEER SELVAM,Independent,109,0,109,0.06
141,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22141.htm,19,J. ROBERT CHRISTY,Independent,29,2,31,0.02
141,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22141.htm,20,P. RAJENDRAN,Independent,48,0,48,0.03
141,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22141.htm,21,NOTA,None of the Above,498,16,514,0.28
