const_no,page_title,source_url,sn,candidate,party,evm_votes,postal_votes,total_votes,%_of_votes
68,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2268.htm,1,TAMILSELVAN. M,Naam Tamilar Katchi,6941,102,7043,3.16
68,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2268.htm,2,MUKKUR N. SUBRAMANIAN,All India Anna Dravida Munnetra Kazhagam,85939,741,86680,38.95
68,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2268.htm,3,JOTHI. O,Dravida Munnetra Kazhagam,59231,663,59894,26.91
68,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2268.htm,4,KUTTIMANI. S,Veerath Thiyagi Viswanathadoss Thozhilalarkal Katchi,397,4,401,0.18
68,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2268.htm,5,CHANDRASEKARAN. M,All India Jananayaka Makkal Kazhagam,143,2,145,0.07
68,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2268.htm,6,SRINIVASAN. K,Aanaithinthiya Jananayaka Pathukappu Kazhagam,257,2,259,0.12
68,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2268.htm,7,DURUGAN. M,Vanchit Bahujan Aaghadi,333,1,334,0.15
68,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2268.htm,8,DUSI K MOHAN,Tamilaga Vettri Kazhagam,65217,382,65599,29.47
68,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2268.htm,9,PALANI. M,Tamizhaga Vaazhvurimai Katchi,159,23,182,0.08
68,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2268.htm,10,RAGUPATHI. S,Anti Corruption Dynamic Party,124,21,145,0.07
68,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2268.htm,11,VENKATESAN. V,Anaithindia Samudaya Munnetra Kazhagam,224,0,224,0.1
68,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2268.htm,12,ARJUNAN. M,Independent,320,0,320,0.14
68,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2268.htm,13,MOHAN. R,Independent,394,0,394,0.18
68,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2268.htm,14,NOTA,None of the Above,939,11,950,0.43
