const_no,page_title,source_url,sn,candidate,party,evm_votes,postal_votes,total_votes,%_of_votes
176,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22176.htm,1,ANNADURAI K,Dravida Munnetra Kazhagam,65297,666,65963,35.9
176,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22176.htm,2,KANNAN S,Naam Tamilar Katchi,13032,113,13145,7.15
176,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22176.htm,3,SEKAR C V,All India Anna Dravida Munnetra Kazhagam,49324,251,49575,26.98
176,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22176.htm,4,GURUMOORTHY M,Puthiya Tamilagam,519,2,521,0.28
176,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22176.htm,5,MATHAN C,Tamilaga Vettri Kazhagam,51962,247,52209,28.41
176,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22176.htm,6,ANNADURAI C N,Independent,382,0,382,0.21
176,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22176.htm,7,SURESH M R,Independent,237,1,238,0.13
176,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22176.htm,8,SURESH R,Independent,195,0,195,0.11
176,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22176.htm,9,MOHAMED SHARIF M,Independent,243,7,250,0.14
176,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22176.htm,10,MUTHUKUMAR D,Independent,240,0,240,0.13
176,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22176.htm,11,ZIAUDEEN A J,Independent,285,4,289,0.16
176,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22176.htm,12,NOTA,None of the Above,729,9,738,0.4
