const_no,page_title,source_url,sn,candidate,party,evm_votes,postal_votes,total_votes,%_of_votes
62,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2262.htm,1,M.P.GIRI,Dravida Munnetra Kazhagam,69497,849,70346,28.96
62,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2262.htm,2,S.VELU,All India Anna Dravida Munnetra Kazhagam,86953,849,87802,36.15
62,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2262.htm,3,J.SHOBA,Naam Tamilar Katchi,6249,86,6335,2.61
62,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2262.htm,4,C SELVAN,Republican Party of India (Athawale),871,24,895,0.37
62,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2262.htm,5,K BHARATHIDHASAN,Tamilaga Vettri Kazhagam,73985,539,74524,30.68
62,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2262.htm,6,K MANIKANDAN,Makkal Sananayaga Kudiyarasu Katchi,149,0,149,0.06
62,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2262.htm,7,C.MALATHI,Tamizhaga Vaazhvurimai Katchi,82,2,84,0.03
62,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2262.htm,8,A.CHIDAMBARAM,Independent,172,1,173,0.07
62,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2262.htm,9,P.SELVAM,Independent,93,27,120,0.05
62,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2262.htm,10,D DHILIPKUMAR,Independent,58,13,71,0.03
62,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2262.htm,11,A.BHARATHI,Independent,399,1,400,0.16
62,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2262.htm,12,A POONGODI,Independent,197,0,197,0.08
62,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2262.htm,13,M.MUGILARASAN,Independent,133,4,137,0.06
62,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2262.htm,14,M.RAMAN MASILAMANI,Independent,156,0,156,0.06
62,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2262.htm,15,K.VELU,Independent,393,1,394,0.16
62,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2262.htm,16,NOTA,None of the Above,1103,11,1114,0.46
