const_no,page_title,source_url,sn,candidate,party,evm_votes,postal_votes,total_votes,%_of_votes
220,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22220.htm,1,ANANTHAN AYYASAMY,Bharatiya Janata Party,55452,1010,56462,29.75
220,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22220.htm,2,ESAI MATHIVANAN,Naam Tamilar Katchi,12529,327,12856,6.77
220,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22220.htm,3,R. RAMESHKUMAR,Bahujan Samaj Party,331,2,333,0.18
220,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22220.htm,4,E. RAJA,Dravida Munnetra Kazhagam,61907,1138,63045,33.22
220,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22220.htm,5,R. AMUTHARANI,Tamilaga Vettri Kazhagam,45074,788,45862,24.16
220,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22220.htm,6,K. PAULRAJ,Puthiya Tamilagam,3991,128,4119,2.17
220,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22220.htm,7,A. PONNUTHAI,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,2205,44,2249,1.18
220,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22220.htm,8,K. RAJENDRAN,Puthiya Makkal Tamil Desam Katchi,141,0,141,0.07
220,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22220.htm,9,B. VEERALAKSHMI,Tamilaga Makkal Nala Katchi,179,4,183,0.1
220,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22220.htm,10,M. ARUMUGASAMY,Independent,123,0,123,0.06
220,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22220.htm,11,P. KARPAGAVALLI,Independent,481,5,486,0.26
220,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22220.htm,12,I. SARAVANAN,Independent,361,2,363,0.19
220,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22220.htm,13,SENTHILKUMAR,Independent,730,1,731,0.39
220,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22220.htm,14,SELVARAJ .C,Independent,170,7,177,0.09
220,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22220.htm,15,K. NAGARAJAN,Independent,257,2,259,0.14
220,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22220.htm,16,A. PALANIKUMAR,Independent,1020,0,1020,0.54
220,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22220.htm,17,PRABAKARAN .R,Independent,568,2,570,0.3
220,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22220.htm,18,K. RAMACHANDRAN,Independent,178,1,179,0.09
220,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22220.htm,19,NOTA,None of the Above,616,21,637,0.34
