const_no,page_title,source_url,sn,candidate,party,evm_votes,postal_votes,total_votes,%_of_votes
115,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22115.htm,1,K.SELVARAJ,Dravida Munnetra Kazhagam,77804,821,78625,26.12
115,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22115.htm,2,K.V.THAMILINIYAN,Naam Tamilar Katchi,13038,103,13141,4.37
115,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22115.htm,3,K.P.PARAMASIVAM,All India Anna Dravida Munnetra Kazhagam,82761,639,83400,27.71
115,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22115.htm,4,K.RATHINASAMY,Bahujan Samaj Party,574,4,578,0.19
115,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22115.htm,5,K.SAKTHIVEL,Anna Puratchi Thalaivar Amma Dravida Munnetra Kazhagam,180,4,184,0.06
115,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22115.htm,6,S.DHARMARAJ,Tamilaga Makkal Nala Katchi,326,1,327,0.11
115,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22115.htm,7,K.RAMKUMAR,Tamilaga Vettri Kazhagam,120703,594,121297,40.3
115,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22115.htm,8,A.ANNADURAI,Independent,344,2,346,0.11
115,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22115.htm,9,ANNADURAI.R,Independent,284,1,285,0.09
115,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22115.htm,10,S.ARUMUGAM,Independent,274,0,274,0.09
115,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22115.htm,11,A.SARAVANAN,Independent,79,4,83,0.03
115,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22115.htm,12,G.SELVARAJ,Independent,162,1,163,0.05
115,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22115.htm,13,M. SELVARAJ,Independent,123,0,123,0.04
115,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22115.htm,14,V.MOHANRAJ,Independent,407,0,407,0.14
115,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22115.htm,15,A. RAMESH,Independent,362,2,364,0.12
115,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22115.htm,16,NOTA,None of the Above,1402,15,1417,0.47
