const_no,page_title,source_url,sn,candidate,party,evm_votes,postal_votes,total_votes,%_of_votes
199,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22199.htm,1,SAKTHIVEL P.,Viduthalai Chiruthaigal Katchi,65657,678,66335,31.41
199,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22199.htm,2,VIMALA R.,Naam Tamilar Katchi,9413,197,9610,4.55
199,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22199.htm,3,DR KATHIRKAMU K.,Amma Makkal Munnettra Kazagam,43902,619,44521,21.08
199,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22199.htm,4,SABARI IYNGARAN G.,Tamilaga Vettri Kazhagam,84822,834,85656,40.56
199,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22199.htm,5,MARISAMY V.,Puthiya Tamilagam,1141,20,1161,0.55
199,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22199.htm,6,RANJEETH KUMAR J.,Socialist Unity Centre Of India (COMMUNIST),237,3,240,0.11
199,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22199.htm,7,ABITHA M.,Independent,388,2,390,0.18
199,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22199.htm,8,KUMAR S.,Independent,138,8,146,0.07
199,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22199.htm,9,SANMUGAVEL K.,Independent,141,4,145,0.07
199,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22199.htm,10,SELVARAJ R.,Independent,253,2,255,0.12
199,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22199.htm,11,PALANICHAMY T.,Independent,632,4,636,0.3
199,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22199.htm,12,DR. MOHANRAJ A.C. (P.T),Independent,334,9,343,0.16
199,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22199.htm,13,VAIRAMUTHU D.,Independent,263,2,265,0.13
199,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22199.htm,14,NOTA,None of the Above,1463,43,1506,0.71
