const_no,page_title,source_url,sn,candidate,party,evm_votes,postal_votes,total_votes,%_of_votes
152,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22152.htm,1,ANANTHI DHANDAPANI,Naam Tamilar Katchi,5962,85,6047,2.89
152,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22152.htm,2,SIVAPRAKASAM.V,Bahujan Samaj Party,370,4,374,0.18
152,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22152.htm,3,PREMALLATHA VIJAYAKANT,Desiya Murpokku Dravida Kazhagam,68625,726,69351,33.15
152,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22152.htm,4,ARIVAZHAGAN.E.N,Tamizhaga Vaazhvurimai Katchi,1872,24,1896,0.91
152,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22152.htm,5,ARIVUDAINAMBI.S,Anti Corruption Dynamic Party,900,4,904,0.43
152,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22152.htm,6,SATHIYA.B,Anna Makkal Katchi,157,3,160,0.08
152,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22152.htm,7,SIDHARTHAN.S,Desiya Makkal Sakthi Katchi,225,0,225,0.11
152,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22152.htm,8,GNANASUNDARI.M,Aanaithinthiya Jananayaka Pathukappu Kazhagam,608,3,611,0.29
152,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22152.htm,9,DR.TAMIZHARASI.P,Pattali Makkal Katchi,59086,705,59791,28.58
152,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22152.htm,10,VIJAY.S,Tamilaga Vettri Kazhagam,66429,535,66964,32.01
152,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22152.htm,11,EZHILKUMAR.K,Independent,174,1,175,0.08
152,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22152.htm,12,SIVASANKARAN.K,Independent,160,1,161,0.08
152,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22152.htm,13,SRINIVASAN.R,Independent,326,2,328,0.16
152,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22152.htm,14,DURAI.K,Independent,737,1,738,0.35
152,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22152.htm,15,DEIVEEGADASS.M,Independent,163,0,163,0.08
152,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22152.htm,16,BALU.P,Independent,252,0,252,0.12
152,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22152.htm,17,PRABAKARAN.T,Independent,129,0,129,0.06
152,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22152.htm,18,JAYAPRAKASH.S,Independent,161,1,162,0.08
152,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22152.htm,19,NOTA,None of the Above,740,15,755,0.36
