const_no,page_title,source_url,sn,candidate,party,evm_votes,postal_votes,total_votes,%_of_votes
6,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS226.htm,1,S. CHARLES,Bahujan Samaj Party,746,15,761,0.22
6,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS226.htm,2,S.M.NASAR,Dravida Munnetra Kazhagam,103115,958,104073,30.08
6,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS226.htm,3,PUNITHA SHANMUGAM,Naam Tamilar Katchi,16190,145,16335,4.72
6,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS226.htm,4,RAJASIMHA MAHENDRA,Bharatiya Janata Party,39170,435,39605,11.45
6,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS226.htm,5,R.Edmund Jayendren,Tamizhaga Vaazhvurimai Katchi,471,7,478,0.14
6,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS226.htm,6,C.S. Karnan,Anti Corruption Dynamic Party,222,2,224,0.06
6,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS226.htm,7,SENTHILKUMAR. S,Anna Puratchi Thalaivar Amma Dravida Munnetra Kazhagam,156,0,156,0.05
6,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS226.htm,8,R. BAKTHAVATCHALAM,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,625,2,627,0.18
6,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS226.htm,9,R.RAMESH KUMAR,Tamilaga Vettri Kazhagam,179472,912,180384,52.13
6,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS226.htm,10,P.JAYAKUMAR,Samaniya Makkal Nala Katchi,177,0,177,0.05
6,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS226.htm,11,K. ANNAMALAI,Independent,77,0,77,0.02
6,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS226.htm,12,G.D. ARUNKUMAR,Independent,205,0,205,0.06
6,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS226.htm,13,M. ERAJASIMMAN,Independent,105,0,105,0.03
6,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS226.htm,14,R. KUMAR,Independent,305,3,308,0.09
6,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS226.htm,15,S. SENTHILKUMAR,Independent,167,0,167,0.05
6,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS226.htm,16,P. CHELLAPANDIAN,Independent,254,1,255,0.07
6,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS226.htm,17,K. BALAKRISHNAN,Independent,141,0,141,0.04
6,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS226.htm,18,R. MANIKANDAN,Independent,195,0,195,0.06
6,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS226.htm,19,UNIESH RAJ. M,Independent,93,1,94,0.03
6,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS226.htm,20,RAJASEKAR. R,Independent,105,0,105,0.03
6,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS226.htm,21,NOTA,None of the Above,1519,14,1533,0.44
