const_no,page_title,source_url,sn,candidate,party,evm_votes,postal_votes,total_votes,%_of_votes
165,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22165.htm,1,KARTHICK. T,Naam Tamilar Katchi,10211,185,10396,6.41
165,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22165.htm,2,PUGAZHENDI. M,Dravida Munnetra Kazhagam,50587,1254,51841,31.96
165,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22165.htm,3,MANIAN. O.S,All India Anna Dravida Munnetra Kazhagam,58108,1064,59172,36.48
165,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22165.htm,4,KINGSLY GERALD. A,Tamilaga Vettri Kazhagam,38071,276,38347,23.64
165,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22165.htm,5,LINGESWARAN. M,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,378,4,382,0.24
165,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22165.htm,6,RAJASIMMAN. D,Independent,253,6,259,0.16
165,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22165.htm,7,GOWTHAMAN. M,Independent,202,2,204,0.13
165,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22165.htm,8,SATHIYASEELAN. M,Independent,206,1,207,0.13
165,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22165.htm,9,SELVAKUMAR. S,Independent,158,0,158,0.1
165,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22165.htm,10,THIVASKAR. B,Independent,309,15,324,0.2
165,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22165.htm,11,VEERAKUMAR. V,Independent,352,11,363,0.22
165,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22165.htm,12,NOTA,None of the Above,548,15,563,0.35
