const_no,page_title,source_url,sn,candidate,party,evm_votes,postal_votes,total_votes,%_of_votes
232,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22232.htm,1,SEELAN,Naam Tamilar Katchi,11048,240,11288,6.25
232,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22232.htm,2,CHELLASWAMY. R,Communist Party of India (Marxist),67896,1042,68938,38.18
232,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22232.htm,3,RAMESH. P,Bharatiya Janata Party,43413,880,44293,24.53
232,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22232.htm,4,KRISHNA KUMAR. S,Tamilaga Vettri Kazhagam,52741,628,53369,29.56
232,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22232.htm,5,SYEDALI. A,Our Mahathma National Party,311,3,314,0.17
232,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22232.htm,6,RAKESH KUMAR. M,Thamizhaka Padaippalar Makkal Katchi,340,6,346,0.19
232,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22232.htm,7,VAIKUNDAMANI. N,Tamizhaga Vaazhvurimai Katchi,139,5,144,0.08
232,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22232.htm,8,ARUL MANI. H,Independent,190,3,193,0.11
232,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22232.htm,9,DR. KRISHNA PRASAD. B,Independent,228,1,229,0.13
232,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22232.htm,10,DURAI RAJ. S,Independent,371,2,373,0.21
232,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22232.htm,11,VASANTHI. R,Independent,444,9,453,0.25
232,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22232.htm,12,NOTA,None of the Above,596,19,615,0.34
