const_no,page_title,source_url,sn,candidate,party,evm_votes,postal_votes,total_votes,%_of_votes
125,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22125.htm,1,RADHAKRISHNAN K.,All India Anna Dravida Munnetra Kazhagam,65156,511,65667,32.26
125,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22125.htm,2,RAM KUMAR M.,Naam Tamilar Katchi,6629,73,6702,3.29
125,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22125.htm,3,JAYAKUMAR M.,Dravida Munnetra Kazhagam,67727,822,68549,33.67
125,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22125.htm,4,SANKAR K.,Tamilaga Vettri Kazhagam,59506,325,59831,29.39
125,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22125.htm,5,UMAR ALI D.,Independent,314,1,315,0.15
125,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22125.htm,6,ELSY C.,Independent,82,2,84,0.04
125,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22125.htm,7,GANESH S.,Independent,120,4,124,0.06
125,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22125.htm,8,KALIMUTHU S.,Independent,135,0,135,0.07
125,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22125.htm,9,PADMENDRAPRAKASH A.,Independent,462,8,470,0.23
125,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22125.htm,10,MAHENDRAN A.,Independent,322,0,322,0.16
125,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22125.htm,11,RAMASAMY S.,Independent,223,4,227,0.11
125,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22125.htm,12,NOTA,None of the Above,1128,21,1149,0.56
