const_no,page_title,source_url,sn,candidate,party,evm_votes,postal_votes,total_votes,%_of_votes
188,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22188.htm,1,KOTTAIKUMAR,Naam Tamilar Katchi,9440,130,9570,5.02
188,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22188.htm,2,P.PERIYAPULLAN (A) SELVAM,All India Anna Dravida Munnetra Kazhagam,56327,417,56744,29.75
188,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22188.htm,3,P.VISWANATHAN,Indian National Congress,59486,594,60080,31.5
188,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22188.htm,4,SONIAGANDHI,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,2559,69,2628,1.38
188,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22188.htm,5,M.PANNEERSELVAM,Puthiya Tamilagam,418,5,423,0.22
188,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22188.htm,6,A.MADURAIVEERAN,Tamilaga Vettri Kazhagam,56916,440,57356,30.07
188,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22188.htm,7,K.MEYYAR,Communist Party of India (Marxist-Leninist) (Liberation),273,3,276,0.14
188,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22188.htm,8,K.SETHURAMAN,Independent,82,3,85,0.04
188,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22188.htm,9,S.BOOPATHI,Independent,114,2,116,0.06
188,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22188.htm,10,K.MANIKANDAPRABU,Independent,138,0,138,0.07
188,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22188.htm,11,M.MURUGAN,Independent,2107,63,2170,1.14
188,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22188.htm,12,C.MOHANRAM,Independent,262,7,269,0.14
188,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22188.htm,13,C.RAMESH,Independent,317,0,317,0.17
188,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22188.htm,14,NOTA,None of the Above,544,10,554,0.29
