const_no,page_title,source_url,sn,candidate,party,evm_votes,postal_votes,total_votes,%_of_votes
41,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2241.htm,1,R. GANDHI,Dravida Munnetra Kazhagam,84856,506,85362,38.62
41,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2241.htm,2,V.M. KARTHIKEYAN,Bharatiya Janata Party,31790,270,32060,14.5
41,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2241.htm,3,THAARIKHA SALMAN,Naam Tamilar Katchi,7147,89,7236,3.27
41,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2241.htm,4,J.JENIFERJANET,Bahujan Samaj Party,615,5,620,0.28
41,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2241.htm,5,THAHIRA,Tamilaga Vettri Kazhagam,90728,421,91149,41.24
41,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2241.htm,6,S.MUNISAMY,Anti Corruption Dynamic Party,228,1,229,0.1
41,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2241.htm,7,N.VISWANATHAN,Tamizhaga Vaazhvurimai Katchi,366,4,370,0.17
41,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2241.htm,8,J. HASSAIN,Independent,513,4,517,0.23
41,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2241.htm,9,K. SAKTHIVEL NATHAN,Independent,532,1,533,0.24
41,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2241.htm,10,N. SUGUMAR,Independent,89,5,94,0.04
41,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2241.htm,11,V. SURESH,Independent,164,2,166,0.08
41,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2241.htm,12,V. DHARMENDIRAN,Independent,354,2,356,0.16
41,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2241.htm,13,A. NARESHKUMAR,Independent,744,10,754,0.34
41,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2241.htm,14,J. MOHAN,Independent,153,2,155,0.07
41,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2241.htm,15,S.JAYAPRAKASH,Independent,228,0,228,0.1
41,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2241.htm,16,NOTA,None of the Above,1202,7,1209,0.55
