const_no,page_title,source_url,sn,candidate,party,evm_votes,postal_votes,total_votes,%_of_votes
218,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22218.htm,1,KADAMBUR RAJU.C,All India Anna Dravida Munnetra Kazhagam,52393,621,53014,27.29
218,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22218.htm,2,KARUNANITHI.K,Dravida Munnetra Kazhagam,60803,840,61643,31.74
218,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22218.htm,3,PANDI.P,Naam Tamilar Katchi,11691,228,11919,6.14
218,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22218.htm,4,RAMACHANDRAN.R,Bahujan Samaj Party,186,8,194,0.1
218,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22218.htm,5,ARUMUGAVEL.T,Naam Indiar Party,50,2,52,0.03
218,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22218.htm,6,KANNAN.S,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,437,9,446,0.23
218,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22218.htm,7,SARAVANAN.S,Thamizh Perarasu Katchi,353,3,356,0.18
218,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22218.htm,8,BALASUBRAMANIAN.S,Tamilaga Vettri Kazhagam,60142,658,60800,31.3
218,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22218.htm,9,HARI BALAKRISHNAN.G,Puthiya Makkal Tamil Desam Katchi,139,0,139,0.07
218,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22218.htm,10,ATHIKUMAR KUDUMBAR.B,Independent,2932,60,2992,1.54
218,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22218.htm,11,GUNASEKARAN.P,Independent,50,5,55,0.03
218,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22218.htm,12,GURUSAMY.K,Independent,103,1,104,0.05
218,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22218.htm,13,CHINNA MAHARAJA.K,Independent,94,0,94,0.05
218,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22218.htm,14,SEKAR.C,Independent,176,1,177,0.09
218,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22218.htm,15,PARAMASIVAN.S,Independent,275,0,275,0.14
218,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22218.htm,16,POUNDURAI.K,Independent,398,0,398,0.2
218,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22218.htm,17,PANDIMUNEESWARI.K,Independent,366,1,367,0.19
218,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22218.htm,18,PREMKUMAR.K,Independent,376,2,378,0.19
218,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22218.htm,19,PONNUSAMY.M,Independent,77,0,77,0.04
218,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22218.htm,20,MUNEESWARAN.R,Independent,69,0,69,0.04
218,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22218.htm,21,RENGANAYAGALU.S,Independent,90,0,90,0.05
218,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22218.htm,22,NOTA,None of the Above,574,19,593,0.31
