const_no,page_title,source_url,sn,candidate,party,evm_votes,postal_votes,total_votes,%_of_votes
128,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22128.htm,1,SAKKARAPANI. R,Dravida Munnetra Kazhagam,92068,1031,93099,46.17
128,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22128.htm,2,MURUGARAJ. P,Bahujan Samaj Party,508,8,516,0.26
128,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22128.htm,3,RAGUPATHI. P,Naam Tamilar Katchi,5382,72,5454,2.71
128,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22128.htm,4,VIDIYAL S. SEKAR,Bharatiya Janata Party,49494,356,49850,24.72
128,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22128.htm,5,MOHAN. S,Tamilaga Vettri Kazhagam,48906,249,49155,24.38
128,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22128.htm,6,ALAGIYANNAN. A,Independent,298,3,301,0.15
128,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22128.htm,7,ARUMUGAM. M,Independent,89,0,89,0.04
128,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22128.htm,8,ANANTHRAJ. T,Independent,99,0,99,0.05
128,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22128.htm,9,KUMARRATHINAM. M,Independent,174,1,175,0.09
128,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22128.htm,10,CHELLAMUTHU. K,Independent,101,0,101,0.05
128,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22128.htm,11,NAGUL PRAKASH. A,Independent,240,0,240,0.12
128,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22128.htm,12,PRABAHARAN. M,Independent,646,0,646,0.32
128,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22128.htm,13,MANIKANNAN. A,Independent,191,1,192,0.1
128,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22128.htm,14,RAGHUNATH. K,Independent,216,0,216,0.11
128,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22128.htm,15,NOTA,None of the Above,1478,13,1491,0.74
