const_no,page_title,source_url,sn,candidate,party,evm_votes,postal_votes,total_votes,%_of_votes
150,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22150.htm,1,KANNAN KA.SO.KA.,Dravida Munnetra Kazhagam,69703,799,70502,30.85
150,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22150.htm,2,CHINNADURAI S.,Bahujan Samaj Party,470,5,475,0.21
150,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22150.htm,3,REVATHI K.,Naam Tamilar Katchi,6118,74,6192,2.71
150,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22150.htm,4,AZHAGESAN V.R.,Desiya Makkal Sakthi Katchi,151,0,151,0.07
150,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22150.htm,5,RAVANAN M.,Naadaalum Makkal Katchi,707,4,711,0.31
150,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22150.htm,6,KAVITHA RAJENDRAN G.,Tamilaga Vettri Kazhagam,55101,437,55538,24.3
150,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22150.htm,7,SANKAR M.,Rashtriya Samaj Dal (R),606,2,608,0.27
150,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22150.htm,8,PAGUTHARIVALAN A.,Tamizhaga Vaazhvurimai Katchi,266,3,269,0.12
150,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22150.htm,9,RAVISANKAR N.,Aanaithinthiya Jananayaka Pathukappu Kazhagam,1196,7,1203,0.53
150,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22150.htm,10,VAITHILINGAM G.,Pattali Makkal Katchi,87999,993,88992,38.94
150,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22150.htm,11,JAYABALAN G.,Vada Tamil Nadu Munnetra Katchi,528,0,528,0.23
150,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22150.htm,12,ANANDHAKUMAR R.,Independent,582,1,583,0.26
150,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22150.htm,13,ISAC NEWTAN J.,Independent,114,1,115,0.05
150,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22150.htm,14,KANNAN K.,Independent,158,0,158,0.07
150,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22150.htm,15,GURUNATHAN N.,Independent,175,2,177,0.08
150,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22150.htm,16,CHANTHIRASEKAR S.,Independent,984,0,984,0.43
150,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22150.htm,17,VINOTHSAVARIREMIJEAS C.,Independent,791,1,792,0.35
150,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22150.htm,18,VENKATAJALAPATHI R.,Independent,53,1,54,0.02
150,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22150.htm,19,VEZHAVENTHAN D.,Independent,99,1,100,0.04
150,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22150.htm,20,NOTA,None of the Above,403,13,416,0.18
