const_no,page_title,source_url,sn,candidate,party,evm_votes,postal_votes,total_votes,%_of_votes
223,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22223.htm,1,PAUL MANOJ PANDIAN,Dravida Munnetra Kazhagam,67974,1196,69170,31.32
223,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22223.htm,2,R PAULRAJ,Naam Tamilar Katchi,23017,363,23380,10.59
223,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22223.htm,3,K R P PRABAKARAN,All India Anna Dravida Munnetra Kazhagam,60584,788,61372,27.79
223,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22223.htm,4,A UDHAYAKUMAR,Puthiya Tamilagam,1590,30,1620,0.73
223,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22223.htm,5,A SUBASH CHANDRA BOSE,Thakkam Katchi,180,2,182,0.08
223,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22223.htm,6,MADASAMY,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,2113,45,2158,0.98
223,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22223.htm,7,VIBIN CHAKKARAVARTHY,Tamilaga Vettri Kazhagam,60046,638,60684,27.48
223,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22223.htm,8,U ARAVIND,Independent,183,6,189,0.09
223,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22223.htm,9,K ARUNKUMAR,Independent,111,21,132,0.06
223,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22223.htm,10,R KOTHERIMOHIDEEN,Independent,195,4,199,0.09
223,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22223.htm,11,T MARIKUMAR,Independent,151,10,161,0.07
223,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22223.htm,12,JEYANTHI,Independent,426,6,432,0.2
223,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22223.htm,13,W JAYSON,Independent,196,0,196,0.09
223,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22223.htm,14,NOTA,None of the Above,961,21,982,0.44
