const_no,page_title,source_url,sn,candidate,party,evm_votes,postal_votes,total_votes,%_of_votes
155,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22155.htm,1,A.S.CHANDARASEKARAN,Indian National Congress,54063,1274,55337,29.07
155,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22155.htm,2,M.C.SAMPATH,All India Anna Dravida Munnetra Kazhagam,54176,1082,55258,29.03
155,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22155.htm,3,S.SARASU,Naam Tamilar Katchi,5649,117,5766,3.03
155,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22155.htm,4,P.NATARAJAN,Bahujan Samaj Party,135,1,136,0.07
155,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22155.htm,5,S. RAMASAMY,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,367,8,375,0.2
155,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22155.htm,6,B.RAJKUMAR,Tamilaga Vettri Kazhagam,69847,1009,70856,37.22
155,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22155.htm,7,K.LENIN,Tamizhaga Vaazhvurimai Katchi,615,8,623,0.33
155,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22155.htm,8,S.RAJAMOHAN,Independent,51,0,51,0.03
155,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22155.htm,9,E.GURUBARAN,Independent,95,2,97,0.05
155,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22155.htm,10,V. SUGANTHI,Independent,62,0,62,0.03
155,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22155.htm,11,P.NAGASUNDARAM,Independent,320,7,327,0.17
155,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22155.htm,12,E.FAROOK ALI,Independent,74,0,74,0.04
155,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22155.htm,13,R.MAYAVAN,Independent,96,1,97,0.05
155,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22155.htm,14,R.RAMACHANDRAN,Independent,207,4,211,0.11
155,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22155.htm,15,R. VEERAMANI,Independent,212,2,214,0.11
155,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22155.htm,16,NOTA,None of the Above,865,29,894,0.47
