const_no,page_title,source_url,sn,candidate,party,evm_votes,postal_votes,total_votes,%_of_votes
119,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22119.htm,1,N.R.KARTHIKEYAN,Dravida Munnetra Kazhagam,75335,582,75917,29.36
119,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22119.htm,2,RAJABU NISHA.Z,Naam Tamilar Katchi,6931,45,6976,2.7
119,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22119.htm,3,S.P.VELUMANI,All India Anna Dravida Munnetra Kazhagam,92372,944,93316,36.09
119,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22119.htm,4,SATHISH RAJU (ALIAS) K.P.R. SATHISH,Tamilaga Vettri Kazhagam,78365,226,78591,30.4
119,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22119.htm,5,SHAJAHAN.S,Tamizhaga Vaazhvurimai Katchi,214,1,215,0.08
119,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22119.htm,6,ARULKUMAR.P,Independent,99,5,104,0.04
119,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22119.htm,7,KALAIVANI.S,Independent,123,2,125,0.05
119,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22119.htm,8,KARTHIKEYAN.M,Independent,90,0,90,0.03
119,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22119.htm,9,KARTHIKEYAN.R,Independent,54,0,54,0.02
119,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22119.htm,10,KARTHIKEYAN.R-THONDAMUTHUR,Independent,105,3,108,0.04
119,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22119.htm,11,KARTHIKEYAN.R-POOLUVAPATTI,Independent,234,7,241,0.09
119,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22119.htm,12,KOWSALYA.V,Independent,75,2,77,0.03
119,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22119.htm,13,SIVARAMAN.C,Independent,185,0,185,0.07
119,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22119.htm,14,DEEPA.G.S,Independent,194,1,195,0.08
119,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22119.htm,15,DEVADASS.K,Independent,98,1,99,0.04
119,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22119.htm,16,NIRMALKUMAR.R,Independent,258,0,258,0.1
119,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22119.htm,17,BALAMANI.V,Independent,304,0,304,0.12
119,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22119.htm,18,MANOKARAN.K,Independent,142,0,142,0.05
119,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22119.htm,19,RAFEEQ.A.M.,Independent,317,0,317,0.12
119,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22119.htm,20,VIJAYA.K,Independent,183,0,183,0.07
119,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22119.htm,21,VISWANATHAN.M,Independent,51,1,52,0.02
119,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22119.htm,22,NOTA,None of the Above,994,6,1000,0.39
