const_no,page_title,source_url,sn,candidate,party,evm_votes,postal_votes,total_votes,%_of_votes
166,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22166.htm,1,BALATHANDAYUTHAM.U,All India Anna Dravida Munnetra Kazhagam,42732,341,43073,22.55
166,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22166.htm,2,MARIMUTHU.K,Communist Party of India,73139,923,74062,38.77
166,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22166.htm,3,VIMALA.A,Bahujan Samaj Party,512,13,525,0.27
166,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22166.htm,4,VINOTHINI.R,Naam Tamilar Katchi,10047,129,10176,5.33
166,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22166.htm,5,ARUMUGAM.N,Tamizhaga Vaazhvurimai Katchi,445,5,450,0.24
166,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22166.htm,6,PANDIYAN.S,Tamilaga Vettri Kazhagam,60771,369,61140,32.01
166,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22166.htm,7,SIVAPRAKASAM.V,Independent,276,2,278,0.15
166,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22166.htm,8,MURUGANANTHAM.V,Independent,163,1,164,0.09
166,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22166.htm,9,JAYASANGAR.A,Independent,360,5,365,0.19
166,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22166.htm,10,NOTA,None of the Above,775,22,797,0.42
