const_no,page_title,source_url,sn,candidate,party,evm_votes,postal_votes,total_votes,%_of_votes
25,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2225.htm,1,ARUN. R.L,Naam Tamilar Katchi,4470,29,4499,2.99
25,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2225.htm,2,DR. TAMILISAI SOUNDARARAJAN,Bharatiya Janata Party,31844,484,32328,21.47
25,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2225.htm,3,BALAJI. V,Bahujan Samaj Party,264,3,267,0.18
25,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2225.htm,4,VELU. DHA,Dravida Munnetra Kazhagam,40647,451,41098,27.29
25,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2225.htm,5,DEVENDRAN. R,Tamizhaga Murpokku Makkal Katchi,144,1,145,0.1
25,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2225.htm,6,NAGARAJAN. S,All India Jananayaka Makkal Kazhagam,88,0,88,0.06
25,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2225.htm,7,MOORTHY. S,Thamizhaga Dravidar Katchi,119,1,120,0.08
25,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2225.htm,8,MOHANRAJ. J,Jebamani Janata,264,1,265,0.18
25,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2225.htm,9,VENKATARAMANAN. P,Tamilaga Vettri Kazhagam,69748,322,70070,46.53
25,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2225.htm,10,SELVAMUTHU. S,Independent,74,5,79,0.05
25,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2225.htm,11,PARTHIPAN. G,Independent,63,1,64,0.04
25,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2225.htm,12,RADHAKRISHNAN. G,Independent,40,0,40,0.03
25,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2225.htm,13,ROMANRAJ. A,Independent,74,0,74,0.05
25,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2225.htm,14,VINU PRADHA. A,Independent,107,2,109,0.07
25,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2225.htm,15,VIJAYALAKSHMI. P,Independent,224,3,227,0.15
25,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2225.htm,16,VIJAYA KRISHNA. V,Independent,141,1,142,0.09
25,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2225.htm,17,VENKATARAMAN. B,Independent,107,0,107,0.07
25,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2225.htm,18,VELU. K,Independent,46,4,50,0.03
25,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2225.htm,19,JAYAGOPI. M,Independent,51,1,52,0.03
25,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2225.htm,20,NOTA,None of the Above,762,8,770,0.51
