const_no,page_title,source_url,sn,candidate,party,evm_votes,postal_votes,total_votes,%_of_votes
34,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2234.htm,1,SINTHANAI SELVAN,Viduthalai Chiruthaigal Katchi,57257,652,57909,30.87
34,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2234.htm,2,SWATHILAKSHMI SEKAR,Naam Tamilar Katchi,4802,51,4853,2.59
34,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2234.htm,3,RAJASEKAR. E,All India Anna Dravida Munnetra Kazhagam,62909,900,63809,34.02
34,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2234.htm,4,GANGADURAI. K,Tamizhaga Vaazhvurimai Katchi,374,1,375,0.2
34,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2234.htm,5,MURUGAVEL. A,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,408,0,408,0.22
34,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2234.htm,6,MOHAN RAJA.M.G.K,Tamilaga Vettri Kazhagam,57828,313,58141,30.99
34,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2234.htm,7,AMBETHKAR. S,Independent,317,2,319,0.17
34,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2234.htm,8,ARUN. C,Independent,78,1,79,0.04
34,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2234.htm,9,EZHIL. E,Independent,117,18,135,0.07
34,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2234.htm,10,KRISHNAKANTH. E,Independent,103,0,103,0.05
34,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2234.htm,11,GOPIKRISHNA. D,Independent,153,15,168,0.09
34,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2234.htm,12,RAJA. K,Independent,345,0,345,0.18
34,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2234.htm,13,JEGAN. M,Independent,157,0,157,0.08
34,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2234.htm,14,NOTA,None of the Above,775,8,783,0.42
