const_no,page_title,source_url,sn,candidate,party,evm_votes,postal_votes,total_votes,%_of_votes
157,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22157.htm,1,ARUNMOZHITHEVAN . A,All India Anna Dravida Munnetra Kazhagam,74628,1079,75707,36.52
157,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22157.htm,2,KUMARAVELU . M,Bahujan Samaj Party,360,3,363,0.18
157,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22157.htm,3,SARAVANAN. DURAI . K,Dravida Munnetra Kazhagam,72220,1000,73220,35.32
157,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22157.htm,4,SUMATHI . S,Naam Tamilar Katchi,5025,80,5105,2.46
157,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22157.htm,5,MAHALINGAM . T,Tamilaga Vettri Kazhagam,49506,398,49904,24.07
157,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22157.htm,6,MUTHAMIZHAN . SEVA,Tamizhaga Vaazhvurimai Katchi,894,18,912,0.44
157,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22157.htm,7,ARUNMOZHI . V,Independent,306,2,308,0.15
157,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22157.htm,8,EZHILVENTHAN . P,Independent,48,1,49,0.02
157,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22157.htm,9,IYYAPPAN . S,Independent,69,1,70,0.03
157,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22157.htm,10,SARAVANAN . J,Independent,83,6,89,0.04
157,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22157.htm,11,BALAMURUGAN . M. R,Independent,324,0,324,0.16
157,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22157.htm,12,BALAMURUGAN . G. C,Independent,336,3,339,0.16
157,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22157.htm,13,RAJA SEKAR . G,Independent,239,0,239,0.12
157,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22157.htm,14,NOTA,None of the Above,672,9,681,0.33
