const_no,page_title,source_url,sn,candidate,party,evm_votes,postal_votes,total_votes,%_of_votes
94,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2294.htm,1,RAMASAMY P,Bahujan Samaj Party,294,2,296,0.14
94,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2294.htm,2,PRAVEENKUMAR K,Naam Tamilar Katchi,6172,114,6286,2.96
94,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2294.htm,3,SRIDEVI MOHAN P S,All India Anna Dravida Munnetra Kazhagam,67350,1386,68736,32.38
94,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2294.htm,4,RANI P,Dravida Munnetra Kazhagam,51502,1306,52808,24.88
94,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2294.htm,5,AADITHIYAN A,Anna Puratchi Thalaivar Amma Dravida Munnetra Kazhagam,278,1,279,0.13
94,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2294.htm,6,GANDHIAN RAMESH T,Ahimsa Socialist Party,209,4,213,0.1
94,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2294.htm,7,SURESHKANNAN P,Ganasangam Party of India,145,1,146,0.07
94,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2294.htm,8,THIYAGARAJAN R,Samaniya Makkal Nala Katchi,318,2,320,0.15
94,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2294.htm,9,DILIP C S,Tamilaga Vettri Kazhagam,78916,828,79744,37.56
94,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2294.htm,10,PALANISAMY M P,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,147,2,149,0.07
94,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2294.htm,11,MAHENDRAN P,Anaithinthiya Anna Dravida Makkal Seyal katchi,95,1,96,0.05
94,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2294.htm,12,MATHESWARAN C,Puthiya Tamilagam,143,3,146,0.07
94,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2294.htm,13,ABINESHKUMAR T,Independent,212,1,213,0.1
94,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2294.htm,14,ARAVINTH S,Independent,191,2,193,0.09
94,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2294.htm,15,KANAKARAJ K,Independent,157,2,159,0.07
94,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2294.htm,16,CHANDRA P,Independent,322,0,322,0.15
94,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2294.htm,17,NATARAJAN M,Independent,221,4,225,0.11
94,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2294.htm,18,NETAJIKAVIARASU V,Independent,90,2,92,0.04
94,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2294.htm,19,MANIKANDAN R,Independent,188,3,191,0.09
94,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2294.htm,20,MUTHUSAMY S,Independent,178,1,179,0.08
94,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2294.htm,21,MOHAN S,Independent,70,1,71,0.03
94,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2294.htm,22,MOHAN P,Independent,111,0,111,0.05
94,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2294.htm,23,MOHAN M,Independent,53,1,54,0.03
94,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2294.htm,24,RAMESH A,Independent,113,1,114,0.05
94,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2294.htm,25,JAYAKUMAR R,Independent,168,0,168,0.08
94,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2294.htm,26,JAYARAMAN M,Independent,112,1,113,0.05
94,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2294.htm,27,STALIN R,Independent,98,1,99,0.05
94,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2294.htm,28,NOTA,None of the Above,730,30,760,0.36
