const_no,page_title,source_url,sn,candidate,party,evm_votes,postal_votes,total_votes,%_of_votes
30,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2230.htm,1,DR.R.KARTHIKEYAN,Naam Tamilar Katchi,13961,104,14065,4.96
30,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2230.htm,2,N.BHARATHI,Bahujan Samaj Party,554,8,562,0.2
30,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2230.htm,3,D.MURUGESAN,Desiya Murpokku Dravida Kazhagam,78342,576,78918,27.82
30,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2230.htm,4,V.VENKATESAN,All India Anna Dravida Munnetra Kazhagam,48309,612,48921,17.25
30,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2230.htm,5,T.AMIRTHA KANTHAN,Naam Indiar Party,346,3,349,0.12
30,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2230.htm,6,M.L.RAVI,Desiya Makkal Sakthi Katchi,375,2,377,0.13
30,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2230.htm,7,J.KAMATCHI,Tamilaga Vettri Kazhagam,133119,492,133611,47.1
30,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2230.htm,8,A.THANGARAJ,Puthiya Tamilagam,548,7,555,0.2
30,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2230.htm,9,G.RAMESHBABU,Indhu Dravida Makkal Katchi,275,8,283,0.1
30,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2230.htm,10,S.RAHAMATHULLA,Tamizhaga Vaazhvurimai Katchi,294,0,294,0.1
30,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2230.htm,11,B.RAJESWARI,Naadaalum Makkal Katchi,437,6,443,0.16
30,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2230.htm,12,R.RAJKUMAR,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,230,1,231,0.08
30,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2230.htm,13,M.SANKAR,Independent,77,1,78,0.03
30,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2230.htm,14,S.SATHIYARAJ,Independent,235,0,235,0.08
30,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2230.htm,15,M.SIVAKUMAR,Independent,319,3,322,0.11
30,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2230.htm,16,S.SUNDARAMOORTHY PANDIYAR,Independent,179,1,180,0.06
30,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2230.htm,17,R.MUTHUKUMAR,Independent,298,0,298,0.11
30,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2230.htm,18,P.RAVICHANDRAN,Independent,102,1,103,0.04
30,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2230.htm,19,N.RAMKUMAR,Independent,427,2,429,0.15
30,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2230.htm,20,RAJESH T R,Independent,1271,6,1277,0.45
30,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2230.htm,21,S.VETRI VEL,Independent,98,1,99,0.03
30,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2230.htm,22,R.JAWAHAR,Independent,232,1,233,0.08
30,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2230.htm,23,G.JOHN PANDIAN,Independent,208,4,212,0.07
30,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2230.htm,24,NOTA,None of the Above,1580,22,1602,0.56
