const_no,page_title,source_url,sn,candidate,party,evm_votes,postal_votes,total_votes,%_of_votes
12,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2212.htm,1,R.D. SHEKAR,Dravida Munnetra Kazhagam,66080,570,66650,32.61
12,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2212.htm,2,S. VETRI THAMIZHAN,Naam Tamilar Katchi,5080,34,5114,2.5
12,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2212.htm,3,VETRI VEL SELVAM,Bahujan Samaj Party,172,2,174,0.09
12,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2212.htm,4,ASHLIN BELMEN .A.S,Tamilnadu Mahatma Gandhi Makkal Katchi,70,1,71,0.03
12,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2212.htm,5,M. GEETA,Thakkam Katchi,47,0,47,0.02
12,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2212.htm,6,DR.R. SARAVANA PERUMAL,Makkal Nalvaazhvuk Katchi,39,0,39,0.02
12,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2212.htm,7,SIVAKUMAR.V,Tamil Telugu National Party,30,0,30,0.01
12,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2212.htm,8,S. SURESHKUMAR,Makkalatchi Katchi,45,1,46,0.02
12,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2212.htm,9,J. SEBASTIN,Socialist Unity Centre Of India (COMMUNIST),100,1,101,0.05
12,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2212.htm,10,M. THILAGABAMA,Pattali Makkal Katchi,8471,90,8561,4.19
12,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2212.htm,11,K.M. DEVAN,Makkal Murasu Katchi,94,0,94,0.05
