const_no,page_title,source_url,sn,candidate,party,evm_votes,postal_votes,total_votes,%_of_votes
196,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22196.htm,1,UDHAYAKUMAR.R.B,All India Anna Dravida Munnetra Kazhagam,63652,832,64484,27.92
196,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22196.htm,2,MANIMARAN.M,Dravida Munnetra Kazhagam,87063,1228,88291,38.22
196,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22196.htm,3,MUNISH.N,Naam Tamilar Katchi,10751,388,11139,4.82
196,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22196.htm,4,ALAGAR.A,Ezhuchi Tamilargal Munnetra Kazhagam,131,2,133,0.06
196,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22196.htm,5,KALAISELVI.R,Ahila India Dhayaga Makkal Munnetra Katchi,280,3,283,0.12
196,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22196.htm,6,SATHISHKUMAR.N,Tamilaga Vettri Kazhagam,59700,1126,60826,26.33
196,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22196.htm,7,JEEVITHA NACHIYAR.B,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,2750,101,2851,1.23
196,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22196.htm,8,AYYANAN.P,Independent,110,2,112,0.05
196,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22196.htm,9,GIRISHKUMAR.A,Independent,52,0,52,0.02
196,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22196.htm,10,SAKKARAVARTHY.P,Independent,97,8,105,0.05
196,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22196.htm,11,NAGOOR.M,Independent,80,4,84,0.04
196,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22196.htm,12,BHARATH.M,Independent,906,18,924,0.4
196,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22196.htm,13,MUTHURAJA.M,Independent,81,2,83,0.04
196,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22196.htm,14,MURUGAN.S,Independent,239,14,253,0.11
196,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22196.htm,15,VENGATESWARAN.B,Independent,425,2,427,0.18
196,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22196.htm,16,NOTA,None of the Above,908,25,933,0.4
