const_no,page_title,source_url,sn,candidate,party,evm_votes,postal_votes,total_votes,%_of_votes
114,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22114.htm,1,THANGARAJ. S,Bharatiya Janata Party,34399,218,34617,19.25
114,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22114.htm,2,DINESH. P.N,Naam Tamilar Katchi,6918,38,6956,3.87
114,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22114.htm,3,DINESHKUMAR. N,Dravida Munnetra Kazhagam,60392,500,60892,33.86
114,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22114.htm,4,RANGASAMY. S,Bahujan Samaj Party,231,3,234,0.13
114,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22114.htm,5,KALIMUTHU. K,All India Forward Bloc,625,1,626,0.35
114,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22114.htm,6,BALAMURUGAN. S,Tamilaga Vettri Kazhagam,73472,321,73793,41.04
114,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22114.htm,7,MALARVIZHI. G,Indhu Dravida Makkal Katchi,167,3,170,0.09
114,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22114.htm,8,MOHAMED MUBARAK ALI,Ganasangam Party of India,60,0,60,0.03
114,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22114.htm,9,VIJAYAKUMAR. M,Anna Puratchi Thalaivar Amma Dravida Munnetra Kazhagam,78,3,81,0.05
114,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22114.htm,10,JOHN BASHA. A,Tamizhaga Vaazhvurimai Katchi,75,1,76,0.04
114,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22114.htm,11,AMUTHAVEL. P,Independent,69,0,69,0.04
114,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22114.htm,12,DR. RAMAKRISHNAN. S,Independent,49,1,50,0.03
114,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22114.htm,13,KARTHIKADEVI. K,Independent,44,1,45,0.03
114,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22114.htm,14,KESAVAMURTHI. N,Independent,193,1,194,0.11
114,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22114.htm,15,DHANABAL. D,Independent,131,1,132,0.07
114,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22114.htm,16,DINESHKUMAR,Independent,235,0,235,0.13
114,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22114.htm,17,DINESHKUMAR,Independent,202,1,203,0.11
114,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22114.htm,18,DINESHKUMAR. V,Independent,115,1,116,0.06
114,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22114.htm,19,MAHALINGAM. V,Independent,167,0,167,0.09
114,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22114.htm,20,RATHINAVEL. M,Independent,71,1,72,0.04
114,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22114.htm,21,RAMESH. S,Independent,39,2,41,0.02
114,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22114.htm,22,VASANTHAMANI. K,Independent,141,1,142,0.08
114,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22114.htm,23,VENKADASAMY. K,Independent,60,0,60,0.03
114,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22114.htm,24,VENKATACHALAM. G,Independent,138,1,139,0.08
114,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22114.htm,25,NOTA,None of the Above,636,8,644,0.36
