const_no,page_title,source_url,sn,candidate,party,evm_votes,postal_votes,total_votes,%_of_votes
15,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2215.htm,1,K. S. RAVICHANDRAN,Dravida Munnetra Kazhagam,46380,412,46792,32.52
15,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2215.htm,2,PORKODI ARMSTRONG,All India Anna Dravida Munnetra Kazhagam,23080,224,23304,16.19
15,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2215.htm,3,JAGADESH CHANDER .M,Naam Tamilar Katchi,2637,21,2658,1.85
15,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2215.htm,4,C. CHRISTY,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,92,2,94,0.07
15,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2215.htm,5,A. SELVA KUMAR,Thakkam Katchi,170,0,170,0.12
15,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2215.htm,6,M. R. PALLAVI,Tamilaga Vettri Kazhagam,68768,357,69125,48.04
15,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2215.htm,7,S JAYAKALPANA,Republican Party of India (Athawale),342,8,350,0.24
15,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2215.htm,8,R. ANANDAN,Independent,28,1,29,0.02
15,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2215.htm,9,M. KANNADASAN,Independent,20,3,23,0.02
15,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2215.htm,10,M. KOLANJI,Independent,77,0,77,0.05
15,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2215.htm,11,D. SATHISH KUMAR,Independent,39,1,40,0.03
15,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2215.htm,12,SATHISH,Independent,19,2,21,0.01
15,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2215.htm,13,S. SENTHAMIZHAN,Independent,18,0,18,0.01
15,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2215.htm,14,G. J. DHARANIRAJ,Independent,27,0,27,0.02
15,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2215.htm,15,S. PARTHIBAN,Independent,44,1,45,0.03
15,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2215.htm,16,PRAKASH ARUNACHALAM,Independent,133,1,134,0.09
15,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2215.htm,17,PRASANTH. D,Independent,134,0,134,0.09
15,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2215.htm,18,PRAVEEN THIYAGARAJAN,Independent,70,0,70,0.05
15,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2215.htm,19,R. MURUGAN,Independent,32,0,32,0.02
15,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2215.htm,20,M. MOHAN,Independent,15,0,15,0.01
15,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2215.htm,21,S. RAJENDRAN,Independent,38,2,40,0.03
15,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2215.htm,22,M. LOKESH,Independent,127,0,127,0.09
15,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2215.htm,23,C. JAGAN MOHAN,Independent,50,1,51,0.04
15,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2215.htm,24,NOTA,None of the Above,523,4,527,0.37
