const_no,page_title,source_url,sn,candidate,party,evm_votes,postal_votes,total_votes,%_of_votes
40,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2240.htm,1,S. THIRUKKUMARAN,Naam Tamilar Katchi,4538,87,4625,2.27
40,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2240.htm,2,DURAIMURUGAN,Dravida Munnetra Kazhagam,61622,603,62225,30.58
40,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2240.htm,3,J. RAMESH,Bahujan Samaj Party,403,4,407,0.2
40,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2240.htm,4,V. RAMU,All India Anna Dravida Munnetra Kazhagam,63321,677,63998,31.45
40,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2240.htm,5,INDU .W,Tamil Manila Murpokku Dravida Kazhagam,314,5,319,0.16
40,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2240.htm,6,GANESAN .P,Indhu Dravida Makkal Katchi,79,0,79,0.04
40,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2240.htm,7,V. CHANDRAN,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,185,2,187,0.09
40,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2240.htm,8,DR M SUDHAKAR,Tamilaga Vettri Kazhagam,69284,584,69868,34.33
40,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2240.htm,9,S. BALAJI,Tamil Nadu Ilangyar Katchi,140,0,140,0.07
40,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2240.htm,10,S. RAMAN,Independent,41,4,45,0.02
40,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2240.htm,11,SARAVANAN .D,Independent,54,0,54,0.03
40,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2240.htm,12,M. SUTHAKAR,Independent,140,5,145,0.07
40,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2240.htm,13,DHANASEKAR,Independent,122,0,122,0.06
40,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2240.htm,14,DHANANCHEZHIYAN,Independent,215,0,215,0.11
40,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2240.htm,15,D. RAMU,Independent,321,2,323,0.16
40,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2240.htm,16,NOTA,None of the Above,726,19,745,0.37
