const_no,page_title,source_url,sn,candidate,party,evm_votes,postal_votes,total_votes,%_of_votes
149,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22149.htm,1,PUGAZHENDHI D,Naam Tamilar Katchi,8425,102,8527,3.62
149,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22149.htm,2,RAJENDRAN S,All India Anna Dravida Munnetra Kazhagam,94468,751,95219,40.37
149,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22149.htm,3,LATHA BALU,Dravida Munnetra Kazhagam,70092,629,70721,29.98
149,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22149.htm,4,STALIN V,Bahujan Samaj Party,472,3,475,0.2
149,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22149.htm,5,THANGA. SHANMUGA SUNDARAM,Naadaalum Makkal Katchi,634,3,637,0.27
149,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22149.htm,6,SIVAKUMAR M,Tamilaga Vettri Kazhagam,57001,358,57359,24.32
149,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22149.htm,7,SUDHAKAR M,Tamizhaga Vaazhvurimai Katchi,175,2,177,0.08
149,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22149.htm,8,RAJKUMAR S,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,117,0,117,0.05
149,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22149.htm,9,ELAIYARAJA C,Independent,70,0,70,0.03
149,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22149.htm,10,KRISHNAMOORTHY C,Independent,71,3,74,0.03
149,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22149.htm,11,KUMAR K,Independent,135,1,136,0.06
149,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22149.htm,12,SEMMALAI T,Independent,256,3,259,0.11
149,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22149.htm,13,RAJKUMAR K,Independent,201,0,201,0.09
149,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22149.htm,14,VETRIVEL G,Independent,553,1,554,0.23
149,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22149.htm,15,JOTHIBASU K,Independent,690,1,691,0.29
149,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22149.htm,16,NOTA,None of the Above,633,8,641,0.27
