const_no,page_title,source_url,sn,candidate,party,evm_votes,postal_votes,total_votes,%_of_votes
111,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22111.htm,1,SMT.KAVITHA KALYANASUNDARAM,Dravida Munnetra Kazhagam,67215,681,67896,27.79
111,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22111.htm,2,S.GOPALAKRISHNAN,Naam Tamilar Katchi,6450,58,6508,2.66
111,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22111.htm,3,O.K.CHINNARAJ,All India Anna Dravida Munnetra Kazhagam,61151,585,61736,25.27
111,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22111.htm,4,S.ABDUL RAHIMAN,Veerath Thiyagi Viswanathadoss Thozhilalarkal Katchi,449,9,458,0.19
111,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22111.htm,5,R.SANGEETHA,Naadaalum Makkal Katchi,350,6,356,0.15
111,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22111.htm,6,"SIVARAJ,R.",Anna Puratchi Thalaivar Amma Dravida Munnetra Kazhagam,385,2,387,0.16
111,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22111.htm,7,SUNILANAND,Tamilaga Vettri Kazhagam,75392,272,75664,30.97
111,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22111.htm,8,"DHAMOTHARAN,V.",All India Puratchi Thalaivar Makkal Munnettra Kazhagam,296,0,296,0.12
111,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22111.htm,9,C.NAGARAJ,Party for the Rights of Other backward Classes,157,4,161,0.07
111,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22111.htm,10,T.AMIRTHALINGAM,Independent,119,0,119,0.05
111,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22111.htm,11,V.ANANDKUMAR,Independent,596,0,596,0.24
111,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22111.htm,12,S.KAVITHA,Independent,261,2,263,0.11
111,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22111.htm,13,T.R.SHANMUGASUNDARAM,Independent,26535,221,26756,10.95
111,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22111.htm,14,A.SATHIYALEELA,Independent,237,1,238,0.1
111,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22111.htm,15,N.SARAVANA KUMAR,Independent,250,2,252,0.1
111,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22111.htm,16,R.CHINNARAJ,Independent,585,1,586,0.24
111,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22111.htm,17,V.SENTHIL KUMAR,Independent,610,2,612,0.25
111,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22111.htm,18,M.PALANICHAMI,Independent,120,0,120,0.05
111,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22111.htm,19,C.MAHENDRAN,Independent,189,1,190,0.08
111,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22111.htm,20,MANOHARAN,Independent,97,1,98,0.04
111,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22111.htm,21,"RANGASAMY,P.",Independent,96,3,99,0.04
111,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22111.htm,22,P.RAVICHANDRAN,Independent,89,0,89,0.04
111,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22111.htm,23,NOTA,None of the Above,831,8,839,0.34
