const_no,page_title,source_url,sn,candidate,party,evm_votes,postal_votes,total_votes,%_of_votes
17,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2217.htm,1,DR. A. SUBAIR KHAN,Dravida Munnetra Kazhagam,44514,328,44842,35.21
17,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2217.htm,2,A. BABU MAILAN,Naam Tamilar Katchi,2918,29,2947,2.31
17,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2217.htm,3,D. JAYAKUMAR,All India Anna Dravida Munnetra Kazhagam,18170,250,18420,14.46
17,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2217.htm,4,M. JAYARAJKUMAR,Bahujan Samaj Party,219,3,222,0.17
17,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2217.htm,5,A. SATHIK KUMAR,Democratic National Allegiance,61,2,63,0.05
17,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2217.htm,6,M. RAJKUMAR,Tamizhaga Vaazhvurimai Katchi,83,0,83,0.07
17,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2217.htm,7,R. VINOTHKUMAR,Naam Indiar Party,149,0,149,0.12
17,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2217.htm,8,K.V. VIJAY DAMU,Tamilaga Vettri Kazhagam,58710,381,59091,46.4
17,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2217.htm,9,T. KAVIYARASU,Independent,64,0,64,0.05
17,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2217.htm,10,G. KARTHIKEYAN,Independent,39,1,40,0.03
17,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2217.htm,11,KERTHIVARUNNAN .R,Independent,37,1,38,0.03
17,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2217.htm,12,A. SASIKUMAR,Independent,37,0,37,0.03
17,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2217.htm,13,M. SHANMUGAM,Independent,18,2,20,0.02
17,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2217.htm,14,K.J. SIVAKUMAR,Independent,30,1,31,0.02
17,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2217.htm,15,P. SUMATHI,Independent,47,2,49,0.04
17,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2217.htm,16,J. SELVAKUMAR,Independent,83,1,84,0.07
17,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2217.htm,17,M DHINAKARAN,Independent,216,0,216,0.17
17,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2217.htm,18,A. NIZAR AHAMED,Independent,37,0,37,0.03
17,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2217.htm,19,V. BHAGATH SINGH,Independent,62,0,62,0.05
17,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2217.htm,20,K. PRASATH,Independent,36,0,36,0.03
17,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2217.htm,21,M. MAHALAKSHMI,Independent,29,1,30,0.02
17,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2217.htm,22,S. RAJU,Independent,13,0,13,0.01
17,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2217.htm,23,T. RAJESH,Independent,52,0,52,0.04
17,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2217.htm,24,R. RAJKUMAR,Independent,99,0,99,0.08
17,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2217.htm,25,A. JAYAKUMAR,Independent,35,0,35,0.03
17,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2217.htm,26,D. JAYAKUMAR,Independent,75,1,76,0.06
17,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2217.htm,27,I JAYAPRAKASH,Independent,34,0,34,0.03
17,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2217.htm,28,C. SRIDHAR,Independent,27,0,27,0.02
17,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2217.htm,29,NOTA,None of the Above,451,8,459,0.36
