const_no,page_title,source_url,sn,candidate,party,evm_votes,postal_votes,total_votes,%_of_votes
117,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22117.htm,1,ARUNKUMAR PRG,All India Anna Dravida Munnetra Kazhagam,103189,1137,104326,28.66
117,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22117.htm,2,KALAMANI JAGANATHAN,Naam Tamilar Katchi,16699,135,16834,4.62
117,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22117.htm,3,SURYA PRAKASH K.P,Indian National Congress,89683,1043,90726,24.93
117,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22117.htm,4,K.VELMURUGAN,Bahujan Samaj Party,515,9,524,0.14
117,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22117.htm,5,THOZHAR.N.ARUNKUMAR,Tamizhaga Vaazhvurimai Katchi,419,5,424,0.12
117,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22117.htm,6,KANIMOZHI SANTHOSH,Tamilaga Vettri Kazhagam,145888,578,146466,40.24
117,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22117.htm,7,S.THAMARAI KANNAN,Party for the Rights of Other backward Classes,353,3,356,0.1
117,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22117.htm,8,V.PUSHPANANTHAM,Tamizhaga Murpokku Makkal Katchi,119,0,119,0.03
117,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22117.htm,9,MALLIGA.M,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,312,2,314,0.09
117,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22117.htm,10,KANIMOZHI.K,Independent,552,15,567,0.16
117,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22117.htm,11,SURIYAKUMAR.K,Independent,232,3,235,0.06
117,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22117.htm,12,A.BALAMURUGAN,Independent,333,7,340,0.09
117,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22117.htm,13,M.RAJALINGAM,Independent,336,2,338,0.09
117,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22117.htm,14,M.JOHN BOSCO,Independent,305,1,306,0.08
117,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22117.htm,15,NOTA,None of the Above,2092,24,2116,0.58
