const_no,page_title,source_url,sn,candidate,party,evm_votes,postal_votes,total_votes,%_of_votes
198,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22198.htm,1,ESAKKIAMMAL.M,Bahujan Samaj Party,416,4,420,0.19
198,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22198.htm,2,GOMATHI .M,Naam Tamilar Katchi,10075,271,10346,4.76
198,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22198.htm,3,MAHARAJAN.A,Dravida Munnetra Kazhagam,73609,715,74324,34.2
198,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22198.htm,4,LOGIRAJAN.A,All India Anna Dravida Munnetra Kazhagam,62645,698,63343,29.15
198,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22198.htm,5,IRUMBORAI.G,Communist Party of India (Marxist-Leninist) Red Star,503,2,505,0.23
198,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22198.htm,6,ELAYARAJA.M,Puthiya Tamilagam,499,17,516,0.24
198,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22198.htm,7,CHELLAPANDIYAN.S,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,570,16,586,0.27
198,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22198.htm,8,PANDI.V,Tamilaga Vettri Kazhagam,63841,929,64770,29.8
198,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22198.htm,9,MOHAMMED RUKMAN.M,Tamizhaga Vaazhvurimai Katchi,142,6,148,0.07
198,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22198.htm,10,JEYAMURUGAN.M.P,Veerath Thiyagi Viswanathadoss Thozhilalarkal Katchi,81,1,82,0.04
198,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22198.htm,11,KARUPPAIYA,Independent,67,1,68,0.03
198,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22198.htm,12,GOPAL.S,Independent,229,3,232,0.11
198,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22198.htm,13,GOPINATH.P,Independent,181,2,183,0.08
198,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22198.htm,14,NEELAKANNAN.T,Independent,158,1,159,0.07
198,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22198.htm,15,PACKIARAJ.S,Independent,130,3,133,0.06
198,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22198.htm,16,PANDIDURAI.P,Independent,220,0,220,0.1
198,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22198.htm,17,VIJAYARAJ.R,Independent,112,1,113,0.05
198,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22198.htm,18,JAGADEESAN.P,Independent,151,2,153,0.07
198,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22198.htm,19,NOTA,None of the Above,998,30,1028,0.47
