const_no,page_title,source_url,sn,candidate,party,evm_votes,postal_votes,total_votes,%_of_votes
99,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2299.htm,1,V . PALANI,Bahujan Samaj Party,515,1,516,0.23
99,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2299.htm,2,S. MUTHUSAMY,Dravida Munnetra Kazhagam,73628,958,74586,33.69
99,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2299.htm,3,M. YUVARAJA,Bharatiya Janata Party,37666,519,38185,17.25
99,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2299.htm,4,N. VIJAY,Naam Tamilar Katchi,8047,77,8124,3.67
99,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2299.htm,5,ANANTH MOGHAN K.K.,Tamilaga Vettri Kazhagam,96364,472,96836,43.74
99,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2299.htm,6,K. KALAIYARASAN,Party for the Rights of Other backward Classes,434,5,439,0.2
99,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2299.htm,7,V. DHANALAKSHMI,Tamizhaga Vaazhvurimai Katchi,161,2,163,0.07
99,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2299.htm,8,M. NATARAJ,Vishwa Tamil Kazhagam,176,1,177,0.08
99,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2299.htm,9,M. RUKMANI,Samaniya Makkal Nala Katchi,116,2,118,0.05
99,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2299.htm,10,SHANMUGAM M.,Independent,234,1,235,0.11
99,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2299.htm,11,MOORTHI P.,Independent,202,3,205,0.09
99,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2299.htm,12,A. RAMU,Independent,226,1,227,0.1
99,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2299.htm,13,C. RAJENDRAN,Independent,330,2,332,0.15
99,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2299.htm,14,NOTA,None of the Above,1236,21,1257,0.57
