const_no,page_title,source_url,sn,candidate,party,evm_votes,postal_votes,total_votes,%_of_votes
148,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22148.htm,1,KEERTHIVASAN. R,Naam Tamilar Katchi,7356,126,7482,3.25
148,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22148.htm,2,SARANYA. A,All India Anna Dravida Munnetra Kazhagam,70712,968,71680,31.09
148,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22148.htm,3,SIVASANKAR. S.S,Dravida Munnetra Kazhagam,85785,1452,87237,37.84
148,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22148.htm,4,NALLUSAMY. K.M,Bahujan Samaj Party,405,4,409,0.18
148,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22148.htm,5,ANBUTHAMIZHAN. T,Thamizh Perarasu Katchi,148,1,149,0.06
148,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22148.htm,6,RAJA. S.P,Tamizhaga Vaazhvurimai Katchi,184,5,189,0.08
148,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22148.htm,7,ELANGOVAN. K,Naadaalum Makkal Katchi,546,0,546,0.24
148,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22148.htm,8,REVATHI MUTHAMILSELVAN,Tamilaga Vettri Kazhagam,58685,485,59170,25.66
148,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22148.htm,9,UDHAYASURIYAN. T,Independent,210,0,210,0.09
148,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22148.htm,10,KATHIRAVAN. A.C,Independent,62,0,62,0.03
148,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22148.htm,11,CHANDRASEKAR. P,Independent,84,1,85,0.04
148,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22148.htm,12,SAMINATHAN. C,Independent,137,0,137,0.06
148,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22148.htm,13,SIVASANKARAN. P,Independent,172,0,172,0.07
148,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22148.htm,14,THANASEKAR. R,Independent,677,0,677,0.29
148,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22148.htm,15,NALLATHAMBI. P,Independent,507,0,507,0.22
148,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22148.htm,16,MUTHAMILSELVAN. D,Independent,268,0,268,0.12
148,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22148.htm,17,VIVEK. T,Independent,138,6,144,0.06
148,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22148.htm,18,VINOTHKUMAR. M,Independent,420,1,421,0.18
148,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22148.htm,19,SHAJAHAN,Independent,541,0,541,0.23
148,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22148.htm,20,NOTA,None of the Above,473,11,484,0.21
