const_no,page_title,source_url,sn,candidate,party,evm_votes,postal_votes,total_votes,%_of_votes
47,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2247.htm,1,SUBRAMANI.P,Bahujan Samaj Party,599,10,609,0.29
47,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2247.htm,2,SENDHIL KUMAR.G,All India Anna Dravida Munnetra Kazhagam,60472,583,61055,28.73
47,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2247.htm,3,MURUGESAN.G,Naam Tamilar Katchi,4784,65,4849,2.28
47,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2247.htm,4,ANBARASU.P,Aanaithinthiya Jananayaka Pathukappu Kazhagam,229,2,231,0.11
47,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2247.htm,5,SUNDARAMMAL,Makkal Arasial Katchi,540,4,544,0.26
47,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2247.htm,6,SYED FAROOQ BASHA SSB,Indian Union Muslim League,72764,417,73181,34.43
47,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2247.htm,7,SYED BHURHANUDEEN,Tamilaga Vettri Kazhagam,69845,354,70199,33.03
47,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2247.htm,8,DEVENDRAN.J,Tamizhaga Vaazhvurimai Katchi,192,3,195,0.09
47,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2247.htm,9,ABDUL WAHID.A,Independent,109,0,109,0.05
47,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2247.htm,10,SRINIVASAN.A,Independent,158,0,158,0.07
47,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2247.htm,11,SELVARAJ.M,Independent,99,3,102,0.05
47,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2247.htm,12,NAVEEN.R,Independent,158,1,159,0.07
47,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2247.htm,13,MANJUNATH.K,Independent,139,1,140,0.07
47,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2247.htm,14,MANOJ.S,Independent,166,0,166,0.08
47,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2247.htm,15,RAJESH.T,Independent,211,2,213,0.1
47,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS2247.htm,16,NOTA,None of the Above,616,8,624,0.29
