const_no,page_title,source_url,sn,candidate,party,evm_votes,postal_votes,total_votes,%_of_votes
202,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22202.htm,1,DR. KARTHIKEYAN. T.E.,Naam Tamilar Katchi,16675,297,16972,9.27
202,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22202.htm,2,THANGAPANDIAN. S,Dravida Munnetra Kazhagam,54189,754,54943,30.02
202,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22202.htm,3,PRISCILLA PANDIAN. J,Bharatiya Janata Party,35878,440,36318,19.84
202,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22202.htm,4,NASRIN BANU. T,Republican Party of India (Athawale),1213,27,1240,0.68
202,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22202.htm,5,RAMADEVI. T,Puthiya Tamilagam,2485,59,2544,1.39
202,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22202.htm,6,JEGADESHWARI. K,Tamilaga Vettri Kazhagam,64947,601,65548,35.81
202,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22202.htm,7,HARISH. A,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,1531,16,1547,0.85
202,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22202.htm,8,ALAGUPANDIAN. A,Independent,75,0,75,0.04
202,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22202.htm,9,ALAGUMURUGAN. S,Independent,267,1,268,0.15
202,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22202.htm,10,GANESAN. K,Independent,94,1,95,0.05
202,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22202.htm,11,SHANMUGACHANDRA VELAVAN. C.C,Independent,135,2,137,0.07
202,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22202.htm,12,SARAVANAN. G,Independent,117,2,119,0.07
202,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22202.htm,13,SAMUEL RAJ,Independent,139,1,140,0.08
202,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22202.htm,14,SELVAKUMAR. A,Independent,178,2,180,0.1
202,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22202.htm,15,SELVI. K,Independent,291,7,298,0.16
202,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22202.htm,16,THANGAPANDI. B,Independent,304,0,304,0.17
202,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22202.htm,17,BALAMURUGAN. V,Independent,202,1,203,0.11
202,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22202.htm,18,MANMATHAN. M,Independent,411,3,414,0.23
202,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22202.htm,19,MUTHULAKSHMI. R,Independent,351,0,351,0.19
202,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22202.htm,20,MURUGAN. D,Independent,170,1,171,0.09
202,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22202.htm,21,VIJENDRAN. G,Independent,107,1,108,0.06
202,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22202.htm,22,JEGATHISHWARI. N,Independent,291,1,292,0.16
202,Election Commission of India,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS22202.htm,23,NOTA,None of the Above,730,23,753,0.41
